NO.,?as,Interval,Vnit?ní teplota(°C),Vnit?ní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(hpa),Absolutní tlak vzduchu(hpa),Rychlost v?tru(m/s),Nárazy v?tru(m/s),Sm?r v?tru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),M?sí?ní úhrn srážek(mm),Celkový úhrn srážek(mm)
2247, 01.12.2020 13:24:24,14, 21.0,48, 2.3,64, 1020.4, 963.7, 0.3, 2.0, NE, -3.8, 2.3, 0.00, 0.00, 2.40, 0.00, 4.50
2248, 01.12.2020 13:38:24,14, 21.0,48, 2.2,63, 1020.4, 963.7, 1.7, 2.7, NE, -4.1, 2.2, 0.00, 0.00, 2.40, 0.00, 4.50
2249, 01.12.2020 13:52:24,14, 21.1,47, 2.2,63, 1020.3, 963.6, 2.0, 3.4, NE, -4.1, 0.7, 0.00, 0.00, 2.40, 0.00, 4.50
2250, 01.12.2020 14:06:24,14, 21.1,47, 2.1,62, 1020.4, 963.7, 0.3, 3.1, NE, -4.4, 2.1, 0.00, 0.00, 2.40, 0.00, 4.50
2251, 01.12.2020 14:20:24,14, 21.1,47, 2.0,62, 1020.2, 963.5, 1.0, 2.4, NE, -4.5, 2.0, 0.00, 0.00, 2.40, 0.00, 4.50
2252, 01.12.2020 14:34:24,14, 21.1,47, 1.8,61, 1020.2, 963.5, 1.4, 4.4, NE, -4.9, 1.8, 0.00, 0.00, 2.40, 0.00, 4.50
2253, 01.12.2020 14:48:24,14, 21.1,47, 1.6,61, 1020.5, 963.8, 1.0, 1.7, NE, -5.1, 1.6, 0.00, 0.00, 2.40, 0.00, 4.50
2254, 01.12.2020 15:02:24,14, 21.0,47, 1.4,62, 1020.6, 963.9, 1.7, 2.7, NE, -5.1, 1.4, 0.00, 0.00, 2.40, 0.00, 4.50
2255, 01.12.2020 15:16:24,14, 21.0,47, 1.1,62, 1020.7, 964.0, 1.7, 3.1, NE, -5.4, 1.1, 0.00, 0.00, 2.40, 0.00, 4.50
2256, 01.12.2020 15:30:24,14, 21.0,47, 0.6,63, 1020.6, 963.9, 1.0, 1.7, NE, -5.6, 0.6, 0.00, 0.00, 2.40, 0.00, 4.50
2257, 01.12.2020 15:44:24,14, 20.9,46, 0.2,63, 1020.8, 964.1, 0.3, 1.0, NE, -6.0, 0.2, 0.00, 0.00, 2.40, 0.00, 4.50
2258, 01.12.2020 15:58:24,14, 20.9,46, -0.2,64, 1021.0, 964.3, 0.3, 1.0, NE, -6.2, -0.2, 0.00, 0.00, 2.40, 0.00, 4.50
2259, 01.12.2020 16:12:24,14, 20.8,46, -0.5,65, 1021.1, 964.4, 1.0, 1.4, NE, -6.3, -0.5, 0.00, 0.00, 2.40, 0.00, 4.50
2260, 01.12.2020 16:26:24,14, 20.7,46, -0.9,65, 1021.1, 964.4, 0.3, 1.0, NE, -6.7, -0.9, 0.00, 0.00, 2.40, 0.00, 4.50
2261, 01.12.2020 16:40:24,14, 20.7,46, -1.4,66, 1021.1, 964.4, 0.0, 0.7, NE, -6.9, -1.4, 0.00, 0.00, 2.40, 0.00, 4.50
2262, 01.12.2020 16:54:24,14, 20.6,46, -1.9,68, 1021.2, 964.5, 0.0, 0.0, NE, -7.0, -1.9, 0.00, 0.00, 2.40, 0.00, 4.50
2263, 01.12.2020 17:08:24,14, 20.6,46, -2.2,69, 1021.3, 964.6, 0.0, 0.0, NE, -7.1, -2.2, 0.00, 0.00, 2.40, 0.00, 4.50
2264, 01.12.2020 17:22:24,14, 20.6,46, -2.5,71, 1021.3, 964.6, 0.0, 0.0, NE, -7.0, -2.5, 0.00, 0.00, 2.40, 0.00, 4.50
2265, 01.12.2020 17:36:24,14, 20.5,46, -2.6,72, 1021.4, 964.7, 0.0, 0.0, NE, -7.0, -2.6, 0.00, 0.00, 2.40, 0.00, 4.50
2266, 01.12.2020 17:50:24,14, 20.5,47, -2.8,73, 1021.5, 964.8, 0.3, 1.7, NE, -7.0, -2.8, 0.00, 0.00, 2.40, 0.00, 4.50
2267, 01.12.2020 18:04:24,14, 20.5,47, -3.0,73, 1021.6, 964.9, 0.3, 1.0, NE, -7.2, -3.0, 0.00, 0.00, 2.40, 0.00, 4.50
2268, 01.12.2020 18:18:24,14, 20.5,47, -3.1,74, 1021.8, 965.1, 0.0, 0.0, NE, -7.1, -3.1, 0.00, 0.00, 2.40, 0.00, 4.50
2269, 01.12.2020 18:32:24,14, 20.4,47, -3.3,75, 1021.8, 965.1, 0.0, 0.0, NE, -7.1, -3.3, 0.00, 0.00, 2.40, 0.00, 4.50
2270, 01.12.2020 18:46:24,14, 20.4,47, -3.5,76, 1021.8, 965.1, 1.0, 2.0, NE, -7.1, -3.5, 0.00, 0.00, 2.40, 0.00, 4.50
2271, 01.12.2020 19:00:24,14, 20.4,47, -3.7,77, 1021.9, 965.2, 1.0, 2.0, NE, -7.1, -3.7, 0.00, 0.00, 2.40, 0.00, 4.50
2272, 01.12.2020 19:14:24,14, 20.4,47, -3.8,77, 1022.0, 965.3, 0.0, 0.0, NE, -7.2, -3.8, 0.00, 0.00, 2.40, 0.00, 4.50
2273, 01.12.2020 19:28:24,14, 20.3,47, -3.9,78, 1022.0, 965.3, 0.0, 0.0, NE, -7.2, -3.9, 0.00, 0.00, 2.40, 0.00, 4.50
2274, 01.12.2020 19:42:24,14, 20.3,47, -4.1,79, 1022.2, 965.5, 0.0, 0.0, NE, -7.2, -4.1, 0.00, 0.00, 2.40, 0.00, 4.50
2275, 01.12.2020 19:56:24,14, 20.3,47, -4.3,79, 1022.4, 965.7, 0.0, 0.0, NE, -7.4, -4.3, 0.00, 0.00, 2.40, 0.00, 4.50
2276, 01.12.2020 20:10:24,14, 20.3,47, -4.4,80, 1022.4, 965.7, 0.0, 0.0, NE, -7.3, -4.4, 0.00, 0.00, 2.40, 0.00, 4.50
2277, 01.12.2020 20:24:24,14, 20.3,45, -4.5,80, 1022.6, 965.9, 0.0, 0.0, NE, -7.4, -4.5, 0.00, 0.00, 2.40, 0.00, 4.50
2278, 01.12.2020 20:38:24,14, 20.2,46, -4.7,81, 1022.7, 966.0, 0.3, 1.0, NE, -7.5, -4.7, 0.00, 0.00, 2.40, 0.00, 4.50
2279, 01.12.2020 20:52:24,14, 20.2,46, -4.9,81, 1022.8, 966.1, 0.0, 0.0, NE, -7.7, -4.9, 0.00, 0.00, 2.40, 0.00, 4.50
2280, 01.12.2020 21:06:24,14, 20.2,46, -5.0,81, 1022.9, 966.2, 0.0, 0.0, NE, -7.8, -5.0, 0.00, 0.00, 2.40, 0.00, 4.50
2281, 01.12.2020 21:20:24,14, 20.2,46, -5.0,82, 1023.0, 966.3, 0.0, 0.0, NE, -7.6, -5.0, 0.00, 0.00, 2.40, 0.00, 4.50
2282, 01.12.2020 21:34:24,14, 20.2,47, -5.2,82, 1023.1, 966.4, 0.0, 0.0, NE, -7.8, -5.2, 0.00, 0.00, 2.40, 0.00, 4.50
2283, 01.12.2020 21:48:24,14, 20.2,47, -5.4,82, 1023.3, 966.6, 0.0, 0.0, NE, -8.0, -5.4, 0.00, 0.00, 2.40, 0.00, 4.50
2284, 01.12.2020 22:02:24,14, 20.2,47, -5.5,83, 1023.3, 966.6, 0.0, 0.0, NE, -7.9, -5.5, 0.00, 0.00, 2.40, 0.00, 4.50
2285, 01.12.2020 22:16:24,14, 20.3,47, -5.6,83, 1023.3, 966.6, 0.0, 0.0, NE, -8.0, -5.6, 0.00, 0.00, 2.40, 0.00, 4.50
2286, 01.12.2020 22:30:24,14, 20.3,48, -5.8,83, 1023.5, 966.8, 0.0, 0.0, NE, -8.2, -5.8, 0.00, 0.00, 2.40, 0.00, 4.50
2287, 01.12.2020 22:44:24,14, 20.3,48, -6.0,83, 1023.5, 966.8, 0.0, 0.0, NE, -8.4, -6.0, 0.00, 0.00, 2.40, 0.00, 4.50
2288, 01.12.2020 22:58:24,14, 20.3,48, -6.1,84, 1023.5, 966.8, 0.0, 0.0, NE, -8.4, -6.1, 0.00, 0.00, 2.40, 0.00, 4.50
2289, 01.12.2020 23:12:24,14, 20.3,48, -6.2,84, 1023.5, 966.8, 0.0, 0.0, NE, -8.5, -6.2, 0.00, 0.00, 2.40, 0.00, 4.50
2290, 01.12.2020 23:26:24,14, 20.3,48, -6.4,84, 1023.7, 967.0, 0.0, 0.0, NE, -8.7, -6.4, 0.00, 0.00, 2.40, 0.00, 4.50
2291, 01.12.2020 23:40:24,14, 20.3,48, -6.5,84, 1023.7, 967.0, 0.0, 0.0, NE, -8.8, -6.5, 0.00, 0.00, 2.40, 0.00, 4.50
2292, 01.12.2020 23:54:24,14, 20.4,47, -6.6,84, 1023.6, 966.9, 0.0, 0.0, NE, -8.9, -6.6, 0.00, 0.00, 2.40, 0.00, 4.50
2293, 02.12.2020 0:08:24,14, 20.4,47, -6.7,85, 1023.6, 966.9, 0.0, 0.0, NE, -8.8, -6.7, 0.00, 0.00, 2.40, 0.00, 4.50
2294, 02.12.2020 0:22:24,14, 20.4,47, -6.8,85, 1023.5, 966.8, 0.0, 0.0, NE, -8.9, -6.8, 0.00, 0.00, 2.40, 0.00, 4.50
2295, 02.12.2020 0:36:24,14, 20.4,46, -6.9,85, 1023.4, 966.7, 0.0, 0.0, NE, -9.0, -6.9, 0.00, 0.00, 2.40, 0.00, 4.50
2296, 02.12.2020 0:50:24,14, 20.4,46, -7.0,85, 1023.5, 966.8, 0.0, 0.0, NE, -9.1, -7.0, 0.00, 0.00, 2.40, 0.00, 4.50
2297, 02.12.2020 1:04:24,14, 20.4,46, -7.2,85, 1023.5, 966.8, 0.0, 0.0, NE, -9.3, -7.2, 0.00, 0.00, 2.40, 0.00, 4.50
2298, 02.12.2020 1:18:24,14, 20.4,46, -7.2,85, 1023.4, 966.7, 0.0, 0.0, NE, -9.3, -7.2, 0.00, 0.00, 2.40, 0.00, 4.50
2299, 02.12.2020 1:32:24,14, 20.3,45, -7.3,85, 1023.5, 966.8, 0.0, 0.0, NE, -9.4, -7.3, 0.00, 0.00, 2.40, 0.00, 4.50
2300, 02.12.2020 1:46:24,14, 20.3,45, -7.4,86, 1023.7, 967.0, 0.0, 0.0, NE, -9.4, -7.4, 0.00, 0.00, 2.40, 0.00, 4.50
2301, 02.12.2020 2:00:24,14, 20.3,45, -7.5,86, 1023.7, 967.0, 0.0, 0.0, NE, -9.4, -7.5, 0.00, 0.00, 2.40, 0.00, 4.50
2302, 02.12.2020 2:14:24,14, 20.3,45, -7.6,86, 1023.6, 966.9, 0.0, 0.0, NE, -9.5, -7.6, 0.00, 0.00, 2.40, 0.00, 4.50
2303, 02.12.2020 2:28:24,14, 20.3,45, -7.7,86, 1023.5, 966.8, 0.0, 0.0, NE, -9.6, -7.7, 0.00, 0.00, 2.40, 0.00, 4.50
2304, 02.12.2020 2:42:24,14, 20.2,45, -7.7,86, 1023.4, 966.7, 0.0, 0.0, NE, -9.6, -7.7, 0.00, 0.00, 2.40, 0.00, 4.50
2305, 02.12.2020 2:56:24,14, 20.2,44, -7.8,86, 1023.3, 966.6, 0.0, 0.0, NE, -9.7, -7.8, 0.00, 0.00, 2.40, 0.00, 4.50
2306, 02.12.2020 3:10:24,14, 20.2,44, -7.9,86, 1023.1, 966.4, 0.0, 0.0, NE, -9.8, -7.9, 0.00, 0.00, 2.40, 0.00, 4.50
2307, 02.12.2020 3:24:24,14, 20.2,44, -7.9,86, 1023.2, 966.5, 0.0, 0.0, NE, -9.8, -7.9, 0.00, 0.00, 2.40, 0.00, 4.50
2308, 02.12.2020 3:38:24,14, 20.1,44, -8.0,86, 1023.1, 966.4, 0.0, 0.0, NE, -9.9, -8.0, 0.00, 0.00, 2.40, 0.00, 4.50
2309, 02.12.2020 3:52:24,14, 20.1,44, -8.0,86, 1023.3, 966.6, 0.0, 0.0, NE, -9.9, -8.0, 0.00, 0.00, 2.40, 0.00, 4.50
2310, 02.12.2020 4:06:24,14, 20.1,44, -8.0,87, 1023.2, 966.5, 0.0, 0.0, NE, -9.8, -8.0, 0.00, 0.00, 2.40, 0.00, 4.50
2311, 02.12.2020 4:20:24,14, 20.1,44, -8.1,86, 1023.1, 966.4, 0.0, 0.0, NE, -10.0, -8.1, 0.00, 0.00, 2.40, 0.00, 4.50
2312, 02.12.2020 4:34:24,14, 20.1,43, -8.1,87, 1023.2, 966.5, 0.0, 0.0, NE, -9.9, -8.1, 0.00, 0.00, 2.40, 0.00, 4.50
2313, 02.12.2020 4:48:24,14, 20.0,43, -8.2,87, 1023.2, 966.5, 0.0, 0.0, NE, -10.0, -8.2, 0.00, 0.00, 2.40, 0.00, 4.50
2314, 02.12.2020 5:02:24,14, 20.0,43, -8.3,87, 1023.3, 966.6, 0.0, 0.0, NE, -10.1, -8.3, 0.00, 0.00, 2.40, 0.00, 4.50
2315, 02.12.2020 5:16:24,14, 20.0,43, -8.3,87, 1023.2, 966.5, 0.0, 0.0, NE, -10.1, -8.3, 0.00, 0.00, 2.40, 0.00, 4.50
2316, 02.12.2020 5:30:24,14, 19.9,43, -8.3,87, 1023.2, 966.5, 0.0, 0.0, NE, -10.1, -8.3, 0.00, 0.00, 2.40, 0.00, 4.50
2317, 02.12.2020 5:44:24,14, 19.9,43, -8.4,87, 1023.1, 966.4, 0.0, 0.0, NE, -10.2, -8.4, 0.00, 0.00, 2.40, 0.00, 4.50
2318, 02.12.2020 5:58:24,14, 19.9,43, -8.4,87, 1023.1, 966.4, 0.0, 0.0, NE, -10.2, -8.4, 0.00, 0.00, 2.40, 0.00, 4.50
2319, 02.12.2020 6:12:24,14, 19.8,43, -8.3,87, 1022.9, 966.2, 0.0, 0.0, NE, -10.1, -8.3, 0.00, 0.00, 2.40, 0.00, 4.50
2320, 02.12.2020 6:26:24,14, 19.8,43, -8.3,87, 1023.2, 966.5, 0.0, 0.0, NE, -10.1, -8.3, 0.00, 0.00, 2.40, 0.00, 4.50
2321, 02.12.2020 6:40:24,14, 19.8,42, -8.5,87, 1023.1, 966.4, 0.0, 0.0, NE, -10.3, -8.5, 0.00, 0.00, 2.40, 0.00, 4.50
2322, 02.12.2020 6:54:24,14, 19.8,43, -8.7,87, 1023.0, 966.3, 0.0, 0.0, NE, -10.5, -8.7, 0.00, 0.00, 2.40, 0.00, 4.50
2323, 02.12.2020 7:08:24,14, 19.9,42, -8.6,87, 1023.2, 966.5, 0.0, 0.0, NE, -10.4, -8.6, 0.00, 0.00, 2.40, 0.00, 4.50
2324, 02.12.2020 7:22:24,14, 20.0,42, -8.8,87, 1023.2, 966.5, 0.0, 0.0, NE, -10.6, -8.8, 0.00, 0.00, 2.40, 0.00, 4.50
2325, 02.12.2020 7:36:24,14, 20.1,42, -8.9,87, 1023.1, 966.4, 0.0, 0.0, NE, -10.7, -8.9, 0.00, 0.00, 2.40, 0.00, 4.50
2326, 02.12.2020 7:50:24,14, 20.1,42, -8.8,87, 1023.2, 966.5, 0.0, 0.0, NE, -10.6, -8.8, 0.00, 0.00, 2.40, 0.00, 4.50
2327, 02.12.2020 8:04:24,14, 20.2,42, -8.7,87, 1023.0, 966.3, 0.0, 0.0, NE, -10.5, -8.7, 0.00, 0.00, 2.40, 0.00, 4.50
2328, 02.12.2020 8:18:24,14, 20.3,42, -8.7,87, 1023.2, 966.5, 0.0, 0.0, NE, -10.5, -8.7, 0.00, 0.00, 2.40, 0.00, 4.50
2329, 02.12.2020 8:32:24,14, 20.3,43, -8.5,87, 1023.1, 966.4, 0.0, 0.0, NE, -10.3, -8.5, 0.00, 0.00, 2.40, 0.00, 4.50
2330, 02.12.2020 8:46:24,14, 20.3,43, -8.0,88, 1022.9, 966.2, 0.0, 0.0, NE, -9.6, -8.0, 0.00, 0.00, 2.40, 0.00, 4.50
2331, 02.12.2020 9:00:24,14, 20.4,43, -7.4,88, 1022.8, 966.1, 0.0, 0.0, NE, -9.1, -7.4, 0.00, 0.00, 2.40, 0.00, 4.50
2332, 02.12.2020 9:14:24,14, 20.4,43, -6.7,89, 1022.8, 966.1, 0.0, 0.0, NE, -8.2, -6.7, 0.00, 0.00, 2.40, 0.00, 4.50
2333, 02.12.2020 9:28:24,14, 20.5,43, -6.1,89, 1022.8, 966.1, 0.0, 0.0, NE, -7.6, -6.1, 0.00, 0.00, 2.40, 0.00, 4.50
2334, 02.12.2020 9:42:24,14, 20.6,43, -5.4,89, 1022.9, 966.2, 0.0, 0.0, NE, -6.9, -5.4, 0.00, 0.00, 2.40, 0.00, 4.50
2335, 02.12.2020 9:56:24,14, 20.7,43, -4.8,89, 1023.0, 966.3, 0.0, 0.0, NE, -6.3, -4.8, 0.00, 0.00, 2.40, 0.00, 4.50
2336, 02.12.2020 10:10:24,14, 20.8,42, -4.3,88, 1022.9, 966.2, 0.0, 0.0, NE, -6.0, -4.3, 0.00, 0.00, 2.40, 0.00, 4.50
