NO.,?as,Interval,Vnit?ní teplota(°C),Vnit?ní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(hpa),Absolutní tlak vzduchu(hpa),Rychlost v?tru(m/s),Nárazy v?tru(m/s),Sm?r v?tru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),M?sí?ní úhrn srážek(mm),Celkový úhrn srážek(mm)
2856, 01.09.2020 2:23:30,14, 21.5,63, 13.5,95, 1013.5, 956.8, 0.0, 0.0, SW, 12.7, 13.5, 0.60, 1.50, 11.40, 1.50, 69.60
2857, 01.09.2020 2:37:30,14, 21.5,63, 13.4,95, 1012.8, 956.1, 0.0, 0.0, SW, 12.6, 13.4, 0.90, 1.80, 11.70, 1.80, 69.90
2858, 01.09.2020 2:51:30,14, 21.5,63, 13.4,96, 1012.0, 955.3, 0.0, 0.3, S, 12.8, 13.4, 1.20, 2.10, 12.00, 2.10, 70.20
2859, 01.09.2020 3:05:30,14, 21.5,63, 13.4,96, 1011.8, 955.1, 0.0, 0.0, NE, 12.8, 13.4, 0.60, 2.70, 12.60, 2.70, 70.80
2860, 01.09.2020 3:19:30,14, 21.5,63, 13.5,96, 1011.7, 955.0, 0.0, 0.0, NW, 12.9, 13.5, 0.60, 2.70, 12.60, 2.70, 70.80
2861, 01.09.2020 3:33:30,14, 21.5,63, 13.5,96, 1011.2, 954.5, 0.0, 0.0, SE, 12.9, 13.5, 0.60, 2.70, 12.60, 2.70, 70.80
2862, 01.09.2020 3:47:30,14, 21.5,62, 13.5,95, 1010.9, 954.2, 0.0, 0.0, S, 12.7, 13.5, 0.60, 2.70, 12.60, 2.70, 70.80
2863, 01.09.2020 4:01:30,14, 21.5,62, 13.2,95, 1010.8, 954.1, 0.0, 0.0, NW, 12.4, 13.2, 0.00, 2.70, 12.60, 2.70, 70.80
2864, 01.09.2020 4:15:30,14, 21.4,62, 13.1,95, 1011.0, 954.3, 0.0, 0.0, NW, 12.3, 13.1, 0.00, 2.70, 12.60, 2.70, 70.80
2865, 01.09.2020 4:29:30,14, 21.4,62, 13.1,95, 1010.8, 954.1, 0.0, 0.0, W, 12.3, 13.1, 0.00, 2.70, 12.60, 2.70, 70.80
2866, 01.09.2020 4:43:30,14, 21.4,62, 13.2,96, 1010.9, 954.2, 0.0, 0.0, W, 12.6, 13.2, 0.00, 2.70, 12.60, 2.70, 70.80
2867, 01.09.2020 4:57:30,14, 21.4,62, 13.3,96, 1010.9, 954.2, 0.0, 0.0, NE, 12.7, 13.3, 0.00, 2.70, 12.60, 2.70, 70.80
2868, 01.09.2020 5:11:30,14, 21.4,62, 13.4,96, 1010.8, 954.1, 0.0, 0.0, NE, 12.8, 13.4, 0.00, 2.70, 12.60, 2.70, 70.80
2869, 01.09.2020 5:25:30,14, 21.4,62, 13.7,96, 1010.8, 954.1, 0.0, 0.0, NW, 13.1, 13.7, 0.00, 2.70, 12.60, 2.70, 70.80
2870, 01.09.2020 5:39:30,14, 21.4,62, 13.8,95, 1010.8, 954.1, 0.0, 0.0, W, 13.0, 13.8, 0.00, 2.70, 12.60, 2.70, 70.80
2871, 01.09.2020 5:53:30,14, 21.4,62, 13.7,95, 1010.9, 954.2, 0.0, 0.0, S, 12.9, 13.7, 0.30, 3.00, 12.90, 3.00, 71.10
2872, 01.09.2020 6:07:30,14, 21.4,62, 13.9,96, 1010.9, 954.2, 0.0, 0.0, S, 13.3, 13.9, 0.30, 3.30, 13.20, 3.30, 71.40
2873, 01.09.2020 6:21:30,14, 21.4,62, 14.0,96, 1010.6, 953.9, 0.0, 0.0, NW, 13.4, 14.0, 0.30, 3.30, 13.20, 3.30, 71.40
2874, 01.09.2020 6:35:30,14, 21.4,62, 13.9,95, 1010.4, 953.7, 0.0, 0.0, NW, 13.1, 13.9, 0.30, 3.30, 13.20, 3.30, 71.40
2875, 01.09.2020 6:49:30,14, 21.4,63, 14.1,96, 1010.5, 953.8, 0.0, 0.0, SW, 13.5, 14.1, 0.30, 3.30, 13.20, 3.30, 71.40
2876, 01.09.2020 7:03:30,14, 21.6,62, 14.0,95, 1010.5, 953.8, 0.0, 0.0, NW, 13.2, 14.0, 0.00, 3.30, 13.20, 3.30, 71.40
2877, 01.09.2020 7:17:30,14, 21.8,62, 14.0,95, 1010.5, 953.8, 0.0, 0.0, NW, 13.2, 14.0, 0.60, 3.90, 13.80, 3.90, 72.00
2878, 01.09.2020 7:31:30,14, 21.9,62, 13.9,95, 1010.2, 953.5, 0.0, 0.0, S, 13.1, 13.9, 1.20, 4.50, 14.40, 4.50, 72.60
2879, 01.09.2020 7:45:30,14, 22.1,62, 13.8,95, 1010.1, 953.4, 0.0, 0.0, NW, 13.0, 13.8, 1.80, 5.10, 15.00, 5.10, 73.20
2880, 01.09.2020 7:59:30,14, 22.2,62, 13.9,95, 1009.8, 953.1, 0.0, 0.0, W, 13.1, 13.9, 2.10, 5.40, 15.30, 5.40, 73.50
2881, 01.09.2020 8:13:30,14, 22.3,62, 13.8,96, 1010.1, 953.4, 0.0, 0.0, SW, 13.2, 13.8, 0.60, 6.00, 15.90, 6.00, 74.10
2882, 01.09.2020 8:27:30,14, 22.4,61, 13.7,96, 1010.0, 953.3, 0.0, 0.0, NW, 13.1, 13.7, 1.50, 6.90, 16.80, 6.90, 75.00
2883, 01.09.2020 8:41:30,14, 22.5,61, 13.7,96, 1009.8, 953.1, 0.0, 0.0, NW, 13.1, 13.7, 2.40, 7.80, 17.70, 7.80, 75.90
2884, 01.09.2020 8:55:30,14, 22.6,61, 13.8,96, 1009.7, 953.0, 0.0, 0.0, NW, 13.2, 13.8, 2.70, 8.10, 18.00, 8.10, 76.20
2885, 01.09.2020 9:09:30,14, 22.6,61, 14.0,97, 1009.4, 952.7, 0.0, 0.0, NW, 13.5, 14.0, 0.00, 8.10, 18.00, 8.10, 76.20
2886, 01.09.2020 9:23:30,14, 22.7,61, 14.3,97, 1009.5, 952.8, 0.0, 0.0, NW, 13.8, 14.3, 0.30, 8.40, 18.30, 8.40, 76.50
2887, 01.09.2020 9:37:30,14, 22.6,61, 14.5,97, 1009.5, 952.8, 0.0, 0.0, SW, 14.0, 14.5, 0.90, 9.00, 18.90, 9.00, 77.10
2888, 01.09.2020 9:51:30,14, 22.6,61, 14.6,97, 1009.7, 953.0, 0.0, 0.0, NW, 14.1, 14.6, 1.20, 9.30, 19.20, 9.30, 77.40
2889, 01.09.2020 10:05:30,14, 22.5,61, 14.5,97, 1009.4, 952.7, 0.0, 0.0, NW, 14.0, 14.5, 1.20, 10.50, 20.40, 10.50, 78.60
2890, 01.09.2020 10:19:30,14, 22.4,61, 14.6,97, 1009.6, 952.9, 0.0, 0.0, SW, 14.1, 14.6, 1.80, 11.10, 21.00, 11.10, 79.20
2891, 01.09.2020 10:33:30,14, 22.4,61, 14.7,97, 1009.6, 952.9, 0.0, 0.0, W, 14.2, 14.7, 2.10, 11.40, 21.30, 11.40, 79.50
2892, 01.09.2020 10:47:30,14, 22.3,61, 14.6,97, 1009.7, 953.0, 0.0, 0.0, W, 14.1, 14.6, 3.00, 12.30, 22.20, 12.30, 80.40
2893, 01.09.2020 11:01:30,14, 22.3,61, 14.5,97, 1009.7, 953.0, 0.0, 0.0, W, 14.0, 14.5, 1.20, 13.50, 23.40, 13.50, 81.60
2894, 01.09.2020 11:15:30,14, 22.2,62, 14.5,97, 1009.8, 953.1, 0.3, 2.0, SW, 14.0, 14.5, 2.70, 15.00, 24.90, 15.00, 83.10
2895, 01.09.2020 11:29:30,14, 22.2,62, 14.8,98, 1009.8, 953.1, 0.0, 0.0, NW, 14.5, 14.8, 3.00, 15.30, 25.20, 15.30, 83.40
2896, 01.09.2020 11:43:30,14, 22.2,63, 15.0,98, 1009.8, 953.1, 0.0, 0.0, NW, 14.7, 15.0, 3.30, 15.60, 25.50, 15.60, 83.70
2897, 01.09.2020 11:57:30,14, 22.2,63, 15.0,97, 1009.8, 953.1, 0.0, 0.0, SW, 14.5, 15.0, 3.60, 15.90, 25.80, 15.90, 84.00
2898, 01.09.2020 12:11:30,14, 22.2,62, 14.9,97, 1009.7, 953.0, 0.0, 0.0, NW, 14.4, 14.9, 0.00, 15.90, 25.80, 15.90, 84.00
2899, 01.09.2020 12:25:30,14, 22.2,62, 15.0,97, 1009.7, 953.0, 0.0, 0.0, S, 14.5, 15.0, 1.20, 17.10, 27.00, 17.10, 85.20
2900, 01.09.2020 12:39:30,14, 22.2,62, 15.0,97, 1009.9, 953.2, 0.0, 1.0, NW, 14.5, 15.0, 1.50, 17.40, 27.30, 17.40, 85.50
2901, 01.09.2020 12:53:30,14, 22.2,61, 14.8,97, 1009.8, 953.1, 1.7, 3.4, NW, 14.3, 14.8, 2.10, 18.00, 27.90, 18.00, 86.10
2902, 01.09.2020 13:07:30,14, 22.1,61, 14.5,96, 1010.0, 953.3, 0.0, 0.0, NW, 13.9, 14.5, 0.60, 18.60, 28.50, 18.60, 86.70
2903, 01.09.2020 13:21:30,14, 22.1,62, 14.3,96, 1010.1, 953.4, 0.0, 0.0, NW, 13.7, 14.3, 1.20, 19.20, 29.10, 19.20, 87.30
2904, 01.09.2020 13:35:30,14, 22.0,61, 14.2,96, 1009.8, 953.1, 0.0, 1.0, NW, 13.6, 14.2, 2.10, 20.10, 30.00, 20.10, 88.20
2905, 01.09.2020 13:49:30,14, 22.0,61, 14.1,96, 1010.1, 953.4, 0.0, 1.0, NW, 13.5, 14.1, 2.10, 20.10, 30.00, 20.10, 88.20
2906, 01.09.2020 14:03:30,14, 21.9,61, 14.1,96, 1010.2, 953.5, 0.3, 2.0, W, 13.5, 14.1, 0.00, 20.10, 30.00, 20.10, 88.20
2907, 01.09.2020 14:17:30,14, 21.9,62, 14.1,96, 1010.3, 953.6, 0.0, 0.0, N, 13.5, 14.1, 0.30, 20.40, 30.30, 20.40, 88.50
2908, 01.09.2020 14:31:30,14, 21.9,62, 14.0,95, 1010.5, 953.8, 0.0, 0.0, W, 13.2, 14.0, 0.90, 21.00, 30.90, 21.00, 89.10
2909, 01.09.2020 14:45:30,14, 21.9,62, 14.3,95, 1010.6, 953.9, 0.0, 0.0, SW, 13.5, 14.3, 1.50, 21.60, 31.50, 21.60, 89.70
2910, 01.09.2020 14:59:30,14, 21.9,62, 14.3,94, 1010.6, 953.9, 0.0, 0.0, N, 13.4, 14.3, 1.80, 21.90, 31.80, 21.90, 90.00
2911, 01.09.2020 15:13:30,14, 21.9,62, 14.3,94, 1010.7, 954.0, 0.0, 0.0, NW, 13.4, 14.3, 0.30, 22.20, 32.10, 22.20, 90.30
2912, 01.09.2020 15:27:30,14, 21.8,62, 14.3,94, 1010.7, 954.0, 0.0, 0.0, NW, 13.4, 14.3, 0.30, 22.20, 32.10, 22.20, 90.30
2913, 01.09.2020 15:41:30,14, 21.8,62, 14.2,93, 1010.8, 954.1, 0.0, 0.3, S, 13.1, 14.2, 0.60, 22.50, 32.40, 22.50, 90.60
2914, 01.09.2020 15:55:30,14, 21.8,62, 14.1,93, 1011.0, 954.3, 1.4, 4.1, S, 13.0, 14.1, 0.60, 22.50, 32.40, 22.50, 90.60
2915, 01.09.2020 16:09:30,14, 21.8,62, 14.1,93, 1011.1, 954.4, 2.7, 4.1, NW, 13.0, 12.0, 0.00, 22.50, 32.40, 22.50, 90.60
2916, 01.09.2020 16:23:30,14, 21.8,62, 13.8,92, 1011.2, 954.5, 1.7, 2.7, NW, 12.5, 13.8, 0.00, 22.50, 32.40, 22.50, 90.60
2917, 01.09.2020 16:37:30,14, 21.8,62, 13.6,92, 1011.4, 954.7, 0.0, 0.0, NW, 12.3, 13.6, 0.00, 22.50, 32.40, 22.50, 90.60
2918, 01.09.2020 16:51:30,14, 21.8,62, 13.4,91, 1011.6, 954.9, 0.0, 1.7, SW, 12.0, 13.4, 0.00, 22.50, 32.40, 22.50, 90.60
2919, 01.09.2020 17:05:30,14, 21.7,62, 13.2,91, 1011.9, 955.2, 0.0, 0.0, N, 11.8, 13.2, 0.00, 22.50, 32.40, 22.50, 90.60
2920, 01.09.2020 17:19:30,14, 21.7,62, 13.1,92, 1011.9, 955.2, 0.0, 0.0, NE, 11.8, 13.1, 0.00, 22.50, 32.40, 22.50, 90.60
2921, 01.09.2020 17:33:30,14, 21.7,62, 13.0,92, 1012.1, 955.4, 3.7, 7.1, NW, 11.7, 9.3, 0.00, 22.50, 32.40, 22.50, 90.60
2922, 01.09.2020 17:47:30,14, 21.7,62, 13.0,93, 1012.3, 955.6, 0.0, 0.0, NE, 11.9, 13.0, 0.00, 22.50, 32.40, 22.50, 90.60
2923, 01.09.2020 18:01:30,14, 21.7,61, 13.0,93, 1012.3, 955.6, 0.0, 0.0, NW, 11.9, 13.0, 0.00, 22.50, 32.40, 22.50, 90.60
2924, 01.09.2020 18:15:30,14, 21.6,62, 12.9,93, 1012.6, 955.9, 0.0, 0.0, SW, 11.8, 12.9, 0.00, 22.50, 32.40, 22.50, 90.60
2925, 01.09.2020 18:29:30,14, 21.6,62, 12.8,94, 1012.8, 956.1, 0.0, 0.0, WSW, 11.9, 12.8, 0.00, 22.50, 32.40, 22.50, 90.60
2926, 01.09.2020 18:43:30,14, 21.6,62, 12.7,94, 1013.0, 956.3, 0.0, 0.0, S, 11.8, 12.7, 0.30, 22.80, 32.70, 22.80, 90.90
2927, 01.09.2020 18:57:30,14, 21.6,62, 12.7,95, 1013.2, 956.5, 0.0, 0.0, SW, 11.9, 12.7, 0.30, 22.80, 32.70, 22.80, 90.90
2928, 01.09.2020 19:11:30,14, 21.6,62, 12.6,95, 1013.3, 956.6, 0.0, 0.0, S, 11.8, 12.6, 0.00, 22.80, 32.70, 22.80, 90.90
2929, 01.09.2020 19:25:30,14, 21.6,62, 12.6,96, 1013.3, 956.6, 0.0, 0.0, S, 12.0, 12.6, 0.30, 23.10, 33.00, 23.10, 91.20
2930, 01.09.2020 19:39:30,14, 21.5,62, 12.5,96, 1013.4, 956.7, 0.0, 0.0, S, 11.9, 12.5, 0.30, 23.10, 33.00, 23.10, 91.20
2931, 01.09.2020 19:53:30,14, 21.5,62, 12.5,96, 1013.5, 956.8, 0.0, 0.0, S, 11.9, 12.5, 0.60, 23.40, 33.30, 23.40, 91.50
2932, 01.09.2020 20:07:30,14, 21.5,62, 12.4,97, 1013.7, 957.0, 0.0, 0.0, S, 12.0, 12.4, 0.00, 23.40, 33.30, 23.40, 91.50
2933, 01.09.2020 20:21:30,14, 21.5,62, 12.4,97, 1014.0, 957.3, 0.0, 0.0, ---, 12.0, 12.4, 0.30, 23.70, 33.60, 23.70, 91.80
2934, 01.09.2020 20:35:30,14, 21.5,62, 12.3,97, 1013.8, 957.1, 0.0, 0.0, W, 11.9, 12.3, 0.30, 23.70, 33.60, 23.70, 91.80
2935, 01.09.2020 20:49:30,14, 21.5,62, 12.3,97, 1014.1, 957.4, 0.0, 0.0, W, 11.9, 12.3, 0.30, 23.70, 33.60, 23.70, 91.80
2936, 01.09.2020 21:03:30,14, 21.5,62, 12.2,98, 1014.2, 957.5, 0.0, 0.0, W, 11.9, 12.2, 0.30, 24.00, 33.90, 24.00, 92.10
2937, 01.09.2020 21:17:30,14, 21.4,62, 12.1,98, 1014.2, 957.5, 0.0, 0.0, SW, 11.8, 12.1, 0.30, 24.00, 33.90, 24.00, 92.10
2938, 01.09.2020 21:31:30,14, 21.4,62, 12.0,98, 1014.5, 957.8, 0.0, 0.0, SW, 11.7, 12.0, 0.60, 24.30, 34.20, 24.30, 92.40
2939, 01.09.2020 21:45:30,14, 21.4,62, 11.9,99, 1014.7, 958.0, 0.3, 2.4, SW, 11.8, 11.9, 0.60, 24.30, 34.20, 24.30, 92.40
2940, 01.09.2020 21:59:30,14, 21.4,62, 11.9,99, 1014.7, 958.0, 0.0, 0.0, SW, 11.8, 11.9, 0.60, 24.30, 34.20, 24.30, 92.40
2941, 01.09.2020 22:13:30,14, 21.4,62, 11.9,99, 1014.7, 958.0, 0.0, 1.4, SW, 11.8, 11.9, 0.30, 24.60, 34.50, 24.60, 92.70
2942, 01.09.2020 22:27:30,14, 21.3,62, 11.8,99, 1014.8, 958.1, 0.0, 0.0, W, 11.7, 11.8, 0.60, 24.90, 34.80, 24.90, 93.00
2943, 01.09.2020 22:41:30,14, 21.3,61, 11.8,99, 1014.8, 958.1, 0.0, 0.0, SW, 11.7, 11.8, 0.60, 24.90, 34.80, 24.90, 93.00
2944, 01.09.2020 22:55:30,14, 21.3,61, 11.7,99, 1015.1, 958.4, 0.0, 0.0, NW, 11.6, 11.7, 0.60, 24.90, 34.80, 24.90, 93.00
2945, 01.09.2020 23:09:30,14, 21.3,61, 11.7,99, 1015.1, 958.4, 0.0, 1.0, NW, 11.6, 11.7, 0.00, 24.90, 34.80, 24.90, 93.00
2946, 01.09.2020 23:23:30,14, 21.3,61, 11.6,99, 1015.2, 958.5, 0.0, 0.0, W, 11.5, 11.6, 0.00, 24.90, 34.80, 24.90, 93.00
2947, 01.09.2020 23:37:30,14, 21.3,61, 11.6,99, 1015.2, 958.5, 0.0, 0.0, W, 11.5, 11.6, 0.30, 25.20, 35.10, 25.20, 93.30
2948, 01.09.2020 23:51:30,14, 21.3,61, 11.6,99, 1015.2, 958.5, 0.0, 0.0, NW, 11.5, 11.6, 0.30, 25.20, 35.10, 25.20, 93.30
2949, 02.09.2020 0:05:30,14, 21.2,61, 11.6,99, 1015.4, 958.7, 0.3, 2.0, W, 11.5, 11.6, 0.00, 0.00, 35.10, 25.20, 93.30
2950, 02.09.2020 0:19:30,14, 21.2,61, 11.5,99, 1015.5, 958.8, 1.4, 4.8, SW, 11.4, 11.5, 0.30, 0.30, 35.40, 25.50, 93.60
2951, 02.09.2020 0:33:30,14, 21.2,61, 11.3,99, 1015.6, 958.9, 0.0, 1.4, NW, 11.2, 11.3, 0.30, 0.30, 35.40, 25.50, 93.60
2952, 02.09.2020 0:47:30,14, 21.2,61, 11.3,99, 1015.7, 959.0, 0.0, 0.0, W, 11.2, 11.3, 0.30, 0.30, 35.40, 25.50, 93.60
2953, 02.09.2020 1:01:30,14, 21.2,61, 11.2,99, 1015.7, 959.0, 0.0, 0.0, W, 11.1, 11.2, 0.00, 0.30, 35.40, 25.50, 93.60
2954, 02.09.2020 1:15:30,14, 21.2,61, 11.2,99, 1015.9, 959.2, 0.0, 0.0, W, 11.1, 11.2, 0.00, 0.30, 35.40, 25.50, 93.60
2955, 02.09.2020 1:29:30,14, 21.1,61, 11.1,99, 1015.9, 959.2, 0.0, 0.0, W, 11.0, 11.1, 0.00, 0.30, 35.40, 25.50, 93.60
2956, 02.09.2020 1:43:30,14, 21.1,61, 11.1,99, 1015.9, 959.2, 0.0, 0.0, WSW, 11.0, 11.1, 0.00, 0.30, 35.40, 25.50, 93.60
2957, 02.09.2020 1:57:30,14, 21.1,61, 11.1,99, 1015.8, 959.1, 0.0, 0.0, W, 11.0, 11.1, 0.00, 0.30, 35.40, 25.50, 93.60
2958, 02.09.2020 2:11:30,14, 21.1,61, 11.1,99, 1015.9, 959.2, 0.0, 0.0, W, 11.0, 11.1, 0.00, 0.30, 35.40, 25.50, 93.60
2959, 02.09.2020 2:25:30,14, 21.1,61, 11.1,99, 1016.0, 959.3, 0.0, 0.0, W, 11.0, 11.1, 0.00, 0.30, 35.40, 25.50, 93.60
2960, 02.09.2020 2:39:30,14, 21.1,61, 11.1,99, 1016.1, 959.4, 0.0, 0.0, W, 11.0, 11.1, 0.00, 0.30, 35.40, 25.50, 93.60
2961, 02.09.2020 2:53:30,14, 21.0,61, 11.1,99, 1016.2, 959.5, 0.0, 0.0, W, 11.0, 11.1, 0.00, 0.30, 35.40, 25.50, 93.60
2962, 02.09.2020 3:07:30,14, 21.0,61, 11.1,99, 1016.4, 959.7, 0.0, 0.0, W, 11.0, 11.1, 0.00, 0.30, 35.40, 25.50, 93.60
2963, 02.09.2020 3:21:30,14, 21.0,61, 11.0,99, 1016.4, 959.7, 0.0, 0.0, W, 10.9, 11.0, 0.00, 0.30, 35.40, 25.50, 93.60
2964, 02.09.2020 3:35:30,14, 21.0,61, 11.1,99, 1016.5, 959.8, 0.0, 0.0, W, 11.0, 11.1, 0.00, 0.30, 35.40, 25.50, 93.60
2965, 02.09.2020 3:49:30,14, 21.0,61, 11.1,99, 1016.7, 960.0, 0.0, 0.0, W, 11.0, 11.1, 0.00, 0.30, 35.40, 25.50, 93.60
2966, 02.09.2020 4:03:30,14, 21.0,61, 11.1,99, 1016.7, 960.0, 0.0, 0.0, W, 11.0, 11.1, 0.00, 0.30, 35.40, 25.50, 93.60
2967, 02.09.2020 4:17:30,14, 21.0,61, 11.1,99, 1016.9, 960.2, 0.0, 0.0, W, 11.0, 11.1, 0.00, 0.30, 35.40, 25.50, 93.60
2968, 02.09.2020 4:31:30,14, 21.0,61, 11.1,99, 1017.1, 960.4, 0.0, 0.0, W, 11.0, 11.1, 0.00, 0.30, 35.40, 25.50, 93.60
2969, 02.09.2020 4:45:30,14, 20.9,61, 11.2,99, 1017.2, 960.5, 0.0, 0.0, W, 11.1, 11.2, 0.00, 0.30, 35.40, 25.50, 93.60
2970, 02.09.2020 4:59:30,14, 20.9,61, 11.1,99, 1017.2, 960.5, 0.0, 0.0, W, 11.0, 11.1, 0.00, 0.30, 35.40, 25.50, 93.60
2971, 02.09.2020 5:13:30,14, 20.9,61, 11.2,99, 1017.4, 960.7, 0.0, 0.0, W, 11.1, 11.2, 0.00, 0.30, 35.40, 25.50, 93.60
2972, 02.09.2020 5:27:30,14, 20.9,61, 11.3,99, 1017.6, 960.9, 0.0, 0.0, W, 11.2, 11.3, 0.00, 0.30, 35.40, 25.50, 93.60
2973, 02.09.2020 5:41:30,14, 20.9,61, 11.4,99, 1017.7, 961.0, 0.0, 0.0, W, 11.3, 11.4, 0.00, 0.30, 35.40, 25.50, 93.60
2974, 02.09.2020 5:55:30,14, 20.9,61, 11.8,99, 1017.7, 961.0, 0.0, 0.0, W, 11.7, 11.8, 0.00, 0.30, 35.40, 25.50, 93.60
2975, 02.09.2020 6:09:30,14, 20.9,61, 11.6,99, 1017.9, 961.2, 0.0, 0.0, W, 11.5, 11.6, 0.00, 0.30, 35.40, 25.50, 93.60
2976, 02.09.2020 6:23:30,14, 20.9,61, 12.0,99, 1017.9, 961.2, 0.0, 0.0, W, 11.9, 12.0, 0.00, 0.30, 35.40, 25.50, 93.60
2977, 02.09.2020 6:37:30,14, 20.9,61, 12.4,99, 1018.2, 961.5, 0.0, 0.0, W, 12.3, 12.4, 0.00, 0.30, 35.40, 25.50, 93.60
2978, 02.09.2020 6:51:30,14, 20.9,61, 12.9,99, 1018.3, 961.6, 0.0, 0.0, W, 12.8, 12.9, 0.00, 0.30, 35.40, 25.50, 93.60
2979, 02.09.2020 7:05:30,14, 21.0,61, 13.1,99, 1018.6, 961.9, 0.0, 0.0, W, 13.0, 13.1, 0.00, 0.30, 35.40, 25.50, 93.60
2980, 02.09.2020 7:19:30,14, 21.0,60, 13.1,99, 1018.8, 962.1, 0.0, 0.0, W, 13.0, 13.1, 0.00, 0.30, 35.40, 25.50, 93.60
2981, 02.09.2020 7:33:30,14, 21.0,60, 13.8,99, 1019.0, 962.3, 0.0, 0.0, W, 13.7, 13.8, 0.00, 0.30, 35.40, 25.50, 93.60
2982, 02.09.2020 7:47:30,14, 21.0,60, 14.3,99, 1019.0, 962.3, 0.0, 0.0, SW, 14.2, 14.3, 0.00, 0.30, 35.40, 25.50, 93.60
2983, 02.09.2020 8:01:30,14, 21.1,60, 15.0,98, 1018.8, 962.1, 0.0, 0.0, W, 14.7, 15.0, 0.00, 0.30, 35.40, 25.50, 93.60
2984, 02.09.2020 8:15:30,14, 21.1,60, 15.4,94, 1018.9, 962.2, 0.0, 0.0, W, 14.5, 15.4, 0.00, 0.30, 35.40, 25.50, 93.60
2985, 02.09.2020 8:29:30,14, 21.1,60, 15.3,89, 1019.1, 962.4, 0.0, 0.0, W, 13.5, 15.3, 0.00, 0.30, 35.40, 25.50, 93.60
2986, 02.09.2020 8:43:30,14, 21.2,59, 15.6,84, 1019.1, 962.4, 0.0, 0.0, W, 12.9, 15.6, 0.00, 0.30, 35.40, 25.50, 93.60
2987, 02.09.2020 8:57:30,14, 21.2,60, 16.3,83, 1019.1, 962.4, 0.0, 0.0, SW, 13.4, 16.3, 0.00, 0.30, 35.40, 25.50, 93.60
2988, 02.09.2020 9:11:30,14, 21.2,59, 16.6,79, 1018.9, 962.2, 0.7, 2.4, NW, 13.0, 16.6, 0.00, 0.30, 35.40, 25.50, 93.60
2989, 02.09.2020 9:25:30,14, 21.3,59, 16.5,75, 1018.9, 962.2, 0.0, 0.0, W, 12.1, 16.5, 0.00, 0.30, 35.40, 25.50, 93.60
2990, 02.09.2020 9:39:30,14, 21.3,59, 17.0,73, 1018.9, 962.2, 0.0, 0.0, N, 12.1, 17.0, 0.00, 0.30, 35.40, 25.50, 93.60
2991, 02.09.2020 9:53:30,14, 21.3,59, 17.9,70, 1019.2, 962.5, 0.0, 0.0, NW, 12.4, 17.9, 0.00, 0.30, 35.40, 25.50, 93.60
2992, 02.09.2020 10:07:30,14, 21.3,59, 17.6,63, 1019.1, 962.4, 0.0, 0.0, NW, 10.5, 17.6, 0.00, 0.30, 35.40, 25.50, 93.60
