NO.,?as,Interval,Vnit?ní teplota(°C),Vnit?ní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(hpa),Absolutní tlak vzduchu(hpa),Rychlost v?tru(m/s),Nárazy v?tru(m/s),Sm?r v?tru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),M?sí?ní úhrn srážek(mm),Celkový úhrn srážek(mm)
1071, 02.06.2020 6:16:11,14, 17.7,47, 8.2,81, 1007.4, 960.6, 0.0, 0.0, E, 5.1, 8.2, 0.00, 0.00, 3.90, 0.00, 31.50
1072, 02.06.2020 6:30:11,14, 17.7,48, 9.7,80, 1007.3, 960.5, 0.0, 0.0, E, 6.4, 9.7, 0.00, 0.00, 3.90, 0.00, 31.50
1073, 02.06.2020 6:44:11,14, 17.7,48, 10.9,79, 1007.3, 960.5, 0.0, 0.0, E, 7.4, 10.9, 0.00, 0.00, 3.90, 0.00, 31.50
1074, 02.06.2020 6:58:11,14, 17.7,48, 11.5,76, 1007.3, 960.5, 0.0, 0.0, E, 7.4, 11.5, 0.00, 0.00, 3.90, 0.00, 31.50
1075, 02.06.2020 7:12:11,14, 17.8,49, 12.6,74, 1007.2, 960.4, 0.0, 0.0, NW, 8.1, 12.6, 0.00, 0.00, 3.90, 0.00, 31.50
1076, 02.06.2020 7:26:11,14, 17.9,49, 13.9,67, 1007.0, 960.2, 0.0, 0.0, S, 7.9, 13.9, 0.00, 0.00, 3.90, 0.00, 31.50
1077, 02.06.2020 7:40:11,14, 18.0,49, 14.2,60, 1007.0, 960.2, 0.7, 4.8, SW, 6.6, 14.2, 0.00, 0.00, 3.90, 0.00, 31.50
1078, 02.06.2020 7:54:11,14, 18.0,49, 14.6,59, 1006.8, 960.0, 1.4, 3.1, SW, 6.7, 14.6, 0.00, 0.00, 3.90, 0.00, 31.50
1079, 02.06.2020 8:08:11,14, 18.2,49, 15.1,56, 1006.8, 960.0, 0.0, 1.0, S, 6.4, 15.1, 0.00, 0.00, 3.90, 0.00, 31.50
1080, 02.06.2020 8:22:11,14, 18.2,49, 15.7,53, 1006.7, 959.9, 1.0, 4.1, S, 6.2, 15.7, 0.00, 0.00, 3.90, 0.00, 31.50
1081, 02.06.2020 8:36:11,14, 18.3,49, 15.7,53, 1006.9, 960.1, 1.0, 3.7, NE, 6.2, 15.7, 0.00, 0.00, 3.90, 0.00, 31.50
1082, 02.06.2020 8:50:11,14, 18.4,49, 15.3,53, 1007.0, 960.2, 0.0, 1.0, NE, 5.8, 15.3, 0.00, 0.00, 3.90, 0.00, 31.50
1083, 02.06.2020 9:04:11,14, 18.4,49, 15.2,55, 1007.1, 960.3, 2.0, 5.8, NW, 6.2, 14.3, 0.00, 0.00, 3.90, 0.00, 31.50
1084, 02.06.2020 9:18:11,14, 18.5,49, 15.3,54, 1007.0, 960.2, 0.0, 0.0, N, 6.1, 15.3, 0.00, 0.00, 3.90, 0.00, 31.50
1085, 02.06.2020 9:32:11,14, 18.5,49, 15.1,56, 1007.0, 960.2, 0.0, 0.0, NW, 6.4, 15.1, 0.00, 0.00, 3.90, 0.00, 31.50
1086, 02.06.2020 9:46:11,14, 18.5,50, 15.1,57, 1007.0, 960.2, 2.4, 5.1, NW, 6.7, 13.5, 0.00, 0.00, 3.90, 0.00, 31.50
1087, 02.06.2020 10:00:11,14, 18.6,49, 15.3,56, 1007.1, 960.3, 0.0, 0.0, W, 6.6, 15.3, 0.00, 0.00, 3.90, 0.00, 31.50
1088, 02.06.2020 10:14:11,14, 18.6,50, 15.4,56, 1006.9, 960.1, 0.0, 0.0, NW, 6.7, 15.4, 0.00, 0.00, 3.90, 0.00, 31.50
1089, 02.06.2020 10:28:11,14, 18.7,50, 16.0,56, 1006.9, 960.1, 0.0, 0.0, NW, 7.2, 16.0, 0.00, 0.00, 3.90, 0.00, 31.50
