NO.,?as,Interval,Vnit?ní teplota(°C),Vnit?ní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(hpa),Absolutní tlak vzduchu(hpa),Rychlost v?tru(m/s),Nárazy v?tru(m/s),Sm?r v?tru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),M?sí?ní úhrn srážek(mm),Celkový úhrn srážek(mm)
2785, 01.10.2020 20:53:50,14, 19.6,65, 12.2,99, 1006.3, 949.6, 0.0, 0.0, W, 12.1, 12.2, 0.90, 6.00, 19.50, 6.00, 85.50
2786, 01.10.2020 21:07:50,14, 19.5,65, 12.2,99, 1006.3, 949.6, 0.0, 0.0, W, 12.1, 12.2, 0.30, 6.30, 19.80, 6.30, 85.80
2787, 01.10.2020 21:21:50,14, 19.5,65, 12.2,99, 1006.3, 949.6, 0.0, 0.0, W, 12.1, 12.2, 0.60, 6.60, 20.10, 6.60, 86.10
2788, 01.10.2020 21:35:50,14, 19.5,65, 12.2,99, 1006.2, 949.5, 0.0, 0.0, W, 12.1, 12.2, 0.90, 6.90, 20.40, 6.90, 86.40
2789, 01.10.2020 21:49:50,14, 19.5,65, 12.2,99, 1006.0, 949.3, 0.0, 0.0, W, 12.1, 12.2, 1.20, 7.20, 20.70, 7.20, 86.70
2790, 01.10.2020 22:03:50,14, 19.5,65, 12.1,99, 1005.9, 949.2, 0.0, 0.0, W, 12.0, 12.1, 0.30, 7.50, 21.00, 7.50, 87.00
2791, 01.10.2020 22:17:50,14, 19.5,65, 12.1,99, 1005.9, 949.2, 0.0, 0.0, W, 12.0, 12.1, 0.60, 7.80, 21.30, 7.80, 87.30
2792, 01.10.2020 22:31:50,14, 19.5,65, 12.1,99, 1005.9, 949.2, 0.0, 0.0, W, 12.0, 12.1, 0.60, 7.80, 21.30, 7.80, 87.30
2793, 01.10.2020 22:45:50,14, 19.5,65, 12.0,99, 1005.9, 949.2, 0.0, 0.0, W, 11.9, 12.0, 0.90, 8.10, 21.60, 8.10, 87.60
2794, 01.10.2020 22:59:50,14, 19.5,65, 12.0,99, 1005.9, 949.2, 0.0, 0.0, W, 11.9, 12.0, 1.20, 8.40, 21.90, 8.40, 87.90
2795, 01.10.2020 23:13:50,14, 19.5,65, 12.0,99, 1005.7, 949.0, 0.0, 0.0, W, 11.9, 12.0, 0.00, 8.40, 21.90, 8.40, 87.90
2796, 01.10.2020 23:27:50,14, 19.5,65, 12.0,99, 1005.8, 949.1, 0.0, 0.0, W, 11.9, 12.0, 0.30, 8.70, 22.20, 8.70, 88.20
2797, 01.10.2020 23:41:50,14, 19.5,65, 12.0,99, 1005.8, 949.1, 0.0, 0.0, W, 11.9, 12.0, 0.60, 9.00, 22.50, 9.00, 88.50
2798, 01.10.2020 23:55:50,14, 19.5,65, 12.0,99, 1005.9, 949.2, 0.0, 0.0, W, 11.9, 12.0, 0.60, 9.00, 22.50, 9.00, 88.50
2799, 02.10.2020 0:09:50,14, 19.5,65, 12.0,99, 1005.9, 949.2, 0.0, 0.0, W, 11.9, 12.0, 0.30, 0.30, 22.80, 9.30, 88.80
2800, 02.10.2020 0:23:50,14, 19.5,65, 12.0,99, 1005.9, 949.2, 0.0, 0.0, W, 11.9, 12.0, 0.60, 0.60, 23.10, 9.60, 89.10
2801, 02.10.2020 0:37:50,14, 19.5,65, 12.0,99, 1005.9, 949.2, 0.0, 0.0, W, 11.9, 12.0, 0.60, 0.60, 23.10, 9.60, 89.10
2802, 02.10.2020 0:51:50,14, 19.5,64, 12.0,99, 1005.9, 949.2, 0.0, 0.0, W, 11.9, 12.0, 0.60, 0.60, 23.10, 9.60, 89.10
2803, 02.10.2020 1:05:50,14, 19.5,65, 12.0,99, 1005.8, 949.1, 0.0, 0.0, W, 11.9, 12.0, 0.30, 0.90, 23.40, 9.90, 89.40
2804, 02.10.2020 1:19:50,14, 19.5,65, 12.0,99, 1005.7, 949.0, 0.0, 0.0, W, 11.9, 12.0, 0.30, 0.90, 23.40, 9.90, 89.40
2805, 02.10.2020 1:33:50,14, 19.4,65, 12.0,99, 1005.7, 949.0, 0.0, 0.0, W, 11.9, 12.0, 0.30, 0.90, 23.40, 9.90, 89.40
2806, 02.10.2020 1:47:50,14, 19.5,65, 12.0,99, 1005.7, 949.0, 0.0, 0.0, W, 11.9, 12.0, 0.60, 1.20, 23.70, 10.20, 89.70
2807, 02.10.2020 2:01:50,14, 19.4,64, 12.0,99, 1005.6, 948.9, 0.0, 0.0, W, 11.9, 12.0, 0.00, 1.20, 23.70, 10.20, 89.70
2808, 02.10.2020 2:15:50,14, 19.4,64, 12.0,99, 1005.6, 948.9, 0.0, 0.0, W, 11.9, 12.0, 0.00, 1.20, 23.70, 10.20, 89.70
2809, 02.10.2020 2:29:50,14, 19.4,64, 12.0,99, 1005.6, 948.9, 0.0, 0.0, W, 11.9, 12.0, 0.00, 1.20, 23.70, 10.20, 89.70
2810, 02.10.2020 2:43:50,14, 19.4,64, 12.1,99, 1005.6, 948.9, 0.0, 0.0, W, 12.0, 12.1, 0.00, 1.20, 23.70, 10.20, 89.70
2811, 02.10.2020 2:57:50,14, 19.4,64, 12.1,99, 1005.6, 948.9, 0.0, 0.0, W, 12.0, 12.1, 0.00, 1.20, 23.70, 10.20, 89.70
2812, 02.10.2020 3:11:50,14, 19.4,64, 12.1,99, 1005.7, 949.0, 0.0, 0.0, W, 12.0, 12.1, 0.00, 1.20, 23.70, 10.20, 89.70
2813, 02.10.2020 3:25:50,14, 19.4,64, 12.1,99, 1005.7, 949.0, 0.0, 0.0, W, 12.0, 12.1, 0.00, 1.20, 23.70, 10.20, 89.70
2814, 02.10.2020 3:39:50,14, 19.4,64, 12.0,99, 1005.6, 948.9, 0.0, 0.0, W, 11.9, 12.0, 0.00, 1.20, 23.70, 10.20, 89.70
2815, 02.10.2020 3:53:50,14, 19.4,64, 12.0,99, 1005.7, 949.0, 0.0, 0.0, W, 11.9, 12.0, 0.00, 1.20, 23.70, 10.20, 89.70
2816, 02.10.2020 4:07:50,14, 19.4,64, 12.0,99, 1005.7, 949.0, 0.0, 0.0, W, 11.9, 12.0, 0.00, 1.20, 23.70, 10.20, 89.70
2817, 02.10.2020 4:21:50,14, 19.4,64, 11.9,99, 1005.9, 949.2, 0.0, 0.0, W, 11.8, 11.9, 0.00, 1.20, 23.70, 10.20, 89.70
2818, 02.10.2020 4:35:50,14, 19.4,64, 11.8,99, 1005.9, 949.2, 0.0, 0.0, W, 11.7, 11.8, 0.00, 1.20, 23.70, 10.20, 89.70
2819, 02.10.2020 4:49:50,14, 19.4,64, 11.8,99, 1005.8, 949.1, 0.0, 0.0, W, 11.7, 11.8, 0.00, 1.20, 23.70, 10.20, 89.70
2820, 02.10.2020 5:03:50,14, 19.4,64, 11.8,99, 1005.8, 949.1, 0.0, 0.0, W, 11.7, 11.8, 0.00, 1.20, 23.70, 10.20, 89.70
2821, 02.10.2020 5:17:50,14, 19.4,64, 11.7,99, 1005.8, 949.1, 0.0, 0.0, W, 11.6, 11.7, 0.00, 1.20, 23.70, 10.20, 89.70
2822, 02.10.2020 5:31:50,14, 19.4,64, 11.5,99, 1006.0, 949.3, 0.0, 0.0, W, 11.4, 11.5, 0.00, 1.20, 23.70, 10.20, 89.70
2823, 02.10.2020 5:45:50,14, 19.4,64, 11.5,99, 1006.1, 949.4, 0.0, 0.0, W, 11.4, 11.5, 0.00, 1.20, 23.70, 10.20, 89.70
2824, 02.10.2020 5:59:50,14, 19.4,65, 11.6,99, 1006.3, 949.6, 0.0, 0.0, W, 11.5, 11.6, 0.00, 1.20, 23.70, 10.20, 89.70
2825, 02.10.2020 6:13:50,14, 19.4,65, 11.6,99, 1006.4, 949.7, 0.0, 0.0, W, 11.5, 11.6, 0.00, 1.20, 23.70, 10.20, 89.70
2826, 02.10.2020 6:27:50,14, 19.4,65, 12.0,99, 1006.4, 949.7, 0.0, 0.0, W, 11.9, 12.0, 0.00, 1.20, 23.70, 10.20, 89.70
2827, 02.10.2020 6:41:50,14, 19.4,65, 12.5,99, 1006.6, 949.9, 0.0, 0.0, S, 12.4, 12.5, 0.00, 1.20, 23.70, 10.20, 89.70
2828, 02.10.2020 6:55:50,14, 19.4,65, 12.9,99, 1006.8, 950.1, 0.0, 0.0, S, 12.8, 12.9, 0.00, 1.20, 23.70, 10.20, 89.70
2829, 02.10.2020 7:09:50,14, 19.4,65, 12.8,99, 1006.8, 950.1, 0.0, 0.0, S, 12.7, 12.8, 0.00, 1.20, 23.70, 10.20, 89.70
2830, 02.10.2020 7:23:50,14, 19.5,65, 13.3,99, 1006.8, 950.1, 0.0, 0.0, ---, 13.2, 13.3, 0.00, 1.20, 23.70, 10.20, 89.70
2831, 02.10.2020 7:37:50,14, 19.5,65, 13.5,99, 1006.7, 950.0, 0.0, 0.0, E, 13.4, 13.5, 0.00, 1.20, 23.70, 10.20, 89.70
2832, 02.10.2020 7:51:50,14, 19.5,65, 14.2,99, 1006.8, 950.1, 0.7, 1.7, NE, 14.1, 14.2, 0.00, 1.20, 23.70, 10.20, 89.70
2833, 02.10.2020 8:05:50,14, 19.5,65, 14.4,99, 1006.8, 950.1, 0.3, 1.7, SW, 14.3, 14.4, 0.00, 1.20, 23.70, 10.20, 89.70
2834, 02.10.2020 8:19:50,14, 19.5,64, 14.5,99, 1006.9, 950.2, 0.0, 0.7, SE, 14.4, 14.5, 0.00, 1.20, 23.70, 10.20, 89.70
2835, 02.10.2020 8:33:50,14, 19.5,64, 15.0,99, 1006.9, 950.2, 0.0, 0.0, E, 14.9, 15.0, 0.00, 1.20, 23.70, 10.20, 89.70
2836, 02.10.2020 8:47:50,14, 19.5,65, 15.2,99, 1006.8, 950.1, 0.7, 1.7, S, 15.1, 15.2, 0.00, 1.20, 23.70, 10.20, 89.70
2837, 02.10.2020 9:01:50,14, 19.5,65, 15.2,99, 1006.9, 950.2, 1.4, 3.4, NW, 15.1, 15.2, 0.00, 1.20, 23.70, 10.20, 89.70
2838, 02.10.2020 9:15:50,14, 19.5,65, 15.1,99, 1006.8, 950.1, 1.4, 2.0, SE, 15.0, 15.1, 0.00, 1.20, 23.70, 10.20, 89.70
2839, 02.10.2020 9:29:50,14, 19.5,65, 15.2,99, 1006.8, 950.1, 1.4, 2.0, E, 15.1, 15.2, 0.00, 1.20, 23.70, 10.20, 89.70
2840, 02.10.2020 9:43:50,14, 19.5,65, 15.5,99, 1006.9, 950.2, 0.3, 1.7, ---, 15.4, 15.5, 0.00, 1.20, 23.70, 10.20, 89.70
2841, 02.10.2020 9:57:50,14, 19.6,65, 15.7,99, 1007.0, 950.3, 0.7, 1.7, S, 15.6, 15.7, 0.00, 1.20, 23.70, 10.20, 89.70
2842, 02.10.2020 10:11:50,14, 19.6,65, 15.8,99, 1007.1, 950.4, 2.4, 3.7, S, 15.7, 14.3, 0.00, 1.20, 23.70, 10.20, 89.70
2843, 02.10.2020 10:25:50,14, 19.7,65, 15.8,99, 1007.0, 950.3, 0.3, 1.4, S, 15.7, 15.8, 0.00, 1.20, 23.70, 10.20, 89.70
