NO.,?as,Interval,Vnit?ní teplota(°C),Vnit?ní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(hpa),Absolutní tlak vzduchu(hpa),Rychlost v?tru(m/s),Nárazy v?tru(m/s),Sm?r v?tru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),M?sí?ní úhrn srážek(mm),Celkový úhrn srážek(mm)
1, 10.05.2020 15:27:44,14, 21.1,51, 22.9,35, 1000.0, 953.2, 3.1, 4.4, SE, 6.7, 21.5, 16.80, 16.80, 16.80, 16.80, 16.80
2, 10.05.2020 15:41:44,14, 21.1,51, 22.6,36, 1000.2, 953.4, 0.0, 0.0, E, 6.8, 22.6, 16.80, 16.80, 16.80, 16.80, 16.80
3, 10.05.2020 15:55:44,14, 21.1,51, 22.3,35, 1000.2, 953.4, 0.0, 0.0, SE, 6.1, 22.3, 16.80, 16.80, 16.80, 16.80, 16.80
4, 10.05.2020 16:09:44,14, 21.0,51, 22.1,35, 1000.2, 953.4, 0.0, 0.0, SE, 6.0, 22.1, 0.00, 16.80, 16.80, 16.80, 16.80
5, 10.05.2020 16:23:44,14, 21.0,51, 21.9,35, 1000.2, 953.4, 0.0, 0.0, SE, 5.8, 21.9, 0.00, 16.80, 16.80, 16.80, 16.80
6, 10.05.2020 16:37:44,14, 21.0,51, 21.7,35, 1000.0, 953.2, 0.0, 0.0, SE, 5.6, 21.7, 0.00, 16.80, 16.80, 16.80, 16.80
7, 10.05.2020 16:51:44,14, 21.0,50, 21.4,35, 1000.2, 953.4, 0.0, 0.0, SE, 5.3, 21.4, 0.00, 16.80, 16.80, 16.80, 16.80
8, 10.05.2020 17:05:44,14, 21.0,50, 21.3,36, 1000.5, 953.7, 0.0, 0.0, NE, 5.7, 21.3, 0.00, 16.80, 16.80, 16.80, 16.80
9, 10.05.2020 17:19:44,14, 21.0,50, 21.0,38, 1000.7, 953.9, 0.0, 0.0, S, 6.2, 21.0, 0.00, 16.80, 16.80, 16.80, 16.80
10, 10.05.2020 17:33:44,14, 21.0,50, 20.8,38, 1000.5, 953.7, 0.0, 0.0, SE, 6.0, 20.8, 0.00, 16.80, 16.80, 16.80, 16.80
11, 10.05.2020 17:47:44,14, 21.0,50, 20.7,39, 1000.4, 953.6, 0.0, 0.0, SE, 6.3, 20.7, 0.00, 16.80, 16.80, 16.80, 16.80
12, 10.05.2020 18:01:44,14, 20.9,50, 20.3,42, 1000.4, 953.6, 0.0, 0.0, SE, 7.0, 20.3, 0.00, 16.80, 16.80, 16.80, 16.80
13, 10.05.2020 18:15:44,14, 20.9,51, 19.5,45, 1000.3, 953.5, 0.0, 0.0, SE, 7.3, 19.5, 0.00, 16.80, 16.80, 16.80, 16.80
14, 10.05.2020 18:29:44,14, 21.0,51, 18.8,47, 1000.5, 953.7, 0.0, 0.0, SE, 7.3, 18.8, 0.00, 16.80, 16.80, 16.80, 16.80
