NO.,?as,Interval,Vnit?ní teplota(°C),Vnit?ní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(hpa),Absolutní tlak vzduchu(hpa),Rychlost v?tru(m/s),Nárazy v?tru(m/s),Sm?r v?tru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),M?sí?ní úhrn srážek(mm),Celkový úhrn srážek(mm)
2513, 01.11.2020 4:33:47,14, 20.3,58, 4.0,99, 1023.7, 967.0, 0.0, 0.0, NE, 3.9, 4.0, 0.00, 0.00, 0.00, 0.00, 96.00
2514, 01.11.2020 4:47:47,14, 20.3,58, 4.3,99, 1023.7, 967.0, 0.7, 2.0, NE, 4.2, 4.3, 0.00, 0.00, 0.00, 0.00, 96.00
2515, 01.11.2020 5:01:47,14, 20.3,58, 4.6,99, 1023.6, 966.9, 0.0, 0.0, NE, 4.5, 4.6, 0.00, 0.00, 0.00, 0.00, 96.00
2516, 01.11.2020 5:15:47,14, 20.3,58, 5.0,99, 1023.6, 966.9, 0.0, 0.3, NE, 4.9, 5.0, 0.00, 0.00, 0.00, 0.00, 96.00
2517, 01.11.2020 5:29:47,14, 20.3,58, 5.5,99, 1023.5, 966.8, 0.0, 0.0, NE, 5.4, 5.5, 0.00, 0.00, 0.00, 0.00, 96.00
2518, 01.11.2020 5:43:47,14, 20.3,58, 5.9,99, 1023.6, 966.9, 0.0, 0.0, NE, 5.8, 5.9, 0.00, 0.00, 0.00, 0.00, 96.00
2519, 01.11.2020 5:57:47,14, 20.3,58, 6.2,99, 1023.6, 966.9, 0.0, 0.0, NE, 6.1, 6.2, 0.00, 0.00, 0.00, 0.00, 96.00
2520, 01.11.2020 6:11:47,14, 20.3,58, 6.2,99, 1023.5, 966.8, 0.0, 0.0, NE, 6.1, 6.2, 0.00, 0.00, 0.00, 0.00, 96.00
2521, 01.11.2020 6:25:47,14, 20.3,58, 6.4,99, 1023.4, 966.7, 0.0, 0.0, NE, 6.3, 6.4, 0.00, 0.00, 0.00, 0.00, 96.00
2522, 01.11.2020 6:39:47,14, 20.3,58, 6.5,99, 1023.3, 966.6, 0.0, 0.0, NE, 6.4, 6.5, 0.00, 0.00, 0.00, 0.00, 96.00
2523, 01.11.2020 6:53:47,14, 20.3,58, 7.1,99, 1023.5, 966.8, 0.0, 0.0, NE, 7.0, 7.1, 0.00, 0.00, 0.00, 0.00, 96.00
2524, 01.11.2020 7:07:47,14, 20.2,58, 7.4,99, 1023.4, 966.7, 0.0, 1.0, NE, 7.3, 7.4, 0.00, 0.00, 0.00, 0.00, 96.00
2525, 01.11.2020 7:21:47,14, 20.2,58, 7.8,99, 1023.4, 966.7, 0.0, 0.0, NE, 7.7, 7.8, 0.00, 0.00, 0.00, 0.00, 96.00
2526, 01.11.2020 7:35:47,14, 20.2,57, 8.0,99, 1023.4, 966.7, 0.0, 0.7, NE, 7.9, 8.0, 0.00, 0.00, 0.00, 0.00, 96.00
2527, 01.11.2020 7:49:47,14, 20.2,57, 8.2,99, 1023.1, 966.4, 0.0, 0.0, NE, 8.1, 8.2, 0.00, 0.00, 0.00, 0.00, 96.00
2528, 01.11.2020 8:03:47,14, 20.2,57, 8.3,99, 1023.5, 966.8, 0.0, 0.0, NE, 8.2, 8.3, 0.00, 0.00, 0.00, 0.00, 96.00
2529, 01.11.2020 8:17:47,14, 20.2,57, 8.4,99, 1023.2, 966.5, 0.0, 0.0, NE, 8.3, 8.4, 0.00, 0.00, 0.00, 0.00, 96.00
2530, 01.11.2020 8:31:47,14, 20.2,57, 8.5,99, 1023.2, 966.5, 0.0, 0.0, NE, 8.4, 8.5, 0.00, 0.00, 0.00, 0.00, 96.00
2531, 01.11.2020 8:45:47,14, 20.2,57, 8.6,99, 1023.1, 966.4, 0.0, 0.7, NE, 8.5, 8.6, 0.00, 0.00, 0.00, 0.00, 96.00
2532, 01.11.2020 8:59:47,14, 20.2,57, 8.6,99, 1023.1, 966.4, 0.0, 0.0, NE, 8.5, 8.6, 0.00, 0.00, 0.00, 0.00, 96.00
2533, 01.11.2020 9:13:47,14, 20.2,57, 8.7,99, 1023.1, 966.4, 0.0, 0.0, NE, 8.6, 8.7, 0.00, 0.00, 0.00, 0.00, 96.00
2534, 01.11.2020 9:27:47,14, 20.2,57, 8.8,99, 1022.9, 966.2, 0.0, 0.0, SE, 8.7, 8.8, 0.00, 0.00, 0.00, 0.00, 96.00
2535, 01.11.2020 9:41:47,14, 20.2,57, 9.0,99, 1022.9, 966.2, 0.0, 0.0, NE, 8.9, 9.0, 0.00, 0.00, 0.00, 0.00, 96.00
2536, 01.11.2020 9:55:47,14, 20.2,58, 9.1,99, 1022.8, 966.1, 0.0, 0.0, NE, 9.0, 9.1, 0.00, 0.00, 0.00, 0.00, 96.00
2537, 01.11.2020 10:09:47,14, 20.2,58, 9.2,99, 1022.8, 966.1, 0.0, 0.0, NE, 9.1, 9.2, 0.00, 0.00, 0.00, 0.00, 96.00
2538, 01.11.2020 10:23:47,14, 20.2,58, 9.4,99, 1022.7, 966.0, 0.0, 0.0, NE, 9.3, 9.4, 0.00, 0.00, 0.00, 0.00, 96.00
2539, 01.11.2020 10:37:47,14, 20.3,58, 9.7,99, 1022.5, 965.8, 0.0, 0.0, NE, 9.6, 9.7, 0.00, 0.00, 0.00, 0.00, 96.00
2540, 01.11.2020 10:51:47,14, 20.3,58, 10.1,99, 1022.5, 965.8, 0.0, 0.0, NE, 10.0, 10.1, 0.00, 0.00, 0.00, 0.00, 96.00
2541, 01.11.2020 11:05:47,14, 20.3,58, 10.5,99, 1022.4, 965.7, 2.7, 5.1, N, 10.4, 8.0, 0.00, 0.00, 0.00, 0.00, 96.00
2542, 01.11.2020 11:19:47,14, 20.3,58, 10.6,99, 1022.2, 965.5, 1.0, 3.1, NW, 10.5, 10.6, 0.00, 0.00, 0.00, 0.00, 96.00
2543, 01.11.2020 11:33:47,14, 20.3,58, 11.1,98, 1022.1, 965.4, 0.7, 2.4, NW, 10.8, 11.1, 0.00, 0.00, 0.00, 0.00, 96.00
2544, 01.11.2020 11:47:47,14, 20.4,58, 11.2,97, 1022.1, 965.4, 0.7, 2.7, NW, 10.8, 11.2, 0.00, 0.00, 0.00, 0.00, 96.00
2545, 01.11.2020 12:01:47,14, 20.3,58, 11.1,95, 1022.0, 965.3, 0.0, 0.0, NW, 10.3, 11.1, 0.00, 0.00, 0.00, 0.00, 96.00
2546, 01.11.2020 12:15:47,14, 20.3,57, 11.1,94, 1021.9, 965.2, 0.0, 0.0, W, 10.2, 11.1, 0.00, 0.00, 0.00, 0.00, 96.00
2547, 01.11.2020 12:29:47,14, 20.3,56, 10.9,94, 1022.0, 965.3, 0.0, 0.0, W, 10.0, 10.9, 0.00, 0.00, 0.00, 0.00, 96.00
2548, 01.11.2020 12:43:47,14, 20.2,57, 11.0,94, 1021.9, 965.2, 0.0, 0.3, W, 10.1, 11.0, 0.00, 0.00, 0.00, 0.00, 96.00
2549, 01.11.2020 12:57:47,14, 20.2,57, 10.9,94, 1021.8, 965.1, 0.0, 0.0, W, 10.0, 10.9, 0.00, 0.00, 0.00, 0.00, 96.00
2550, 01.11.2020 13:11:47,14, 20.2,58, 11.0,95, 1021.7, 965.0, 0.0, 0.0, W, 10.2, 11.0, 0.00, 0.00, 0.00, 0.00, 96.00
2551, 01.11.2020 13:25:47,14, 20.1,58, 10.9,94, 1021.5, 964.8, 0.0, 0.0, W, 10.0, 10.9, 0.00, 0.00, 0.00, 0.00, 96.00
2552, 01.11.2020 13:39:47,14, 20.1,58, 10.6,94, 1021.7, 965.0, 0.0, 0.0, W, 9.7, 10.6, 0.00, 0.00, 0.00, 0.00, 96.00
2553, 01.11.2020 13:53:47,14, 20.1,58, 10.3,94, 1021.7, 965.0, 0.3, 2.0, W, 9.4, 10.3, 0.00, 0.00, 0.00, 0.00, 96.00
2554, 01.11.2020 14:07:47,14, 20.2,58, 10.2,94, 1021.6, 964.9, 0.3, 1.7, W, 9.3, 10.2, 0.00, 0.00, 0.00, 0.00, 96.00
2555, 01.11.2020 14:21:47,14, 20.2,58, 10.2,95, 1021.4, 964.7, 0.0, 0.0, W, 9.4, 10.2, 0.00, 0.00, 0.00, 0.00, 96.00
2556, 01.11.2020 14:35:47,14, 20.2,58, 10.1,95, 1021.5, 964.8, 0.0, 0.0, W, 9.3, 10.1, 0.00, 0.00, 0.00, 0.00, 96.00
2557, 01.11.2020 14:49:47,14, 20.2,58, 10.0,95, 1021.3, 964.6, 0.0, 0.0, W, 9.2, 10.0, 0.00, 0.00, 0.00, 0.00, 96.00
2558, 01.11.2020 15:03:47,14, 20.2,58, 9.9,95, 1021.5, 964.8, 0.0, 0.0, W, 9.1, 9.9, 0.00, 0.00, 0.00, 0.00, 96.00
2559, 01.11.2020 15:17:47,14, 20.2,58, 9.8,96, 1021.5, 964.8, 0.0, 0.0, W, 9.2, 9.8, 0.00, 0.00, 0.00, 0.00, 96.00
2560, 01.11.2020 15:31:47,14, 20.2,58, 9.7,96, 1021.5, 964.8, 0.0, 0.0, W, 9.1, 9.7, 0.00, 0.00, 0.00, 0.00, 96.00
2561, 01.11.2020 15:45:47,14, 20.2,58, 9.6,97, 1021.3, 964.6, 0.0, 0.0, W, 9.2, 9.6, 0.00, 0.00, 0.00, 0.00, 96.00
2562, 01.11.2020 15:59:47,14, 20.2,58, 9.5,97, 1021.1, 964.4, 0.0, 0.0, W, 9.1, 9.5, 0.00, 0.00, 0.00, 0.00, 96.00
2563, 01.11.2020 16:13:47,14, 20.2,58, 9.4,98, 1021.2, 964.5, 0.0, 0.0, W, 9.1, 9.4, 0.00, 0.00, 0.00, 0.00, 96.00
2564, 01.11.2020 16:27:47,14, 20.2,58, 9.3,98, 1021.0, 964.3, 0.0, 0.0, W, 9.0, 9.3, 0.00, 0.00, 0.00, 0.00, 96.00
2565, 01.11.2020 16:41:47,14, 20.2,58, 9.2,99, 1021.0, 964.3, 0.0, 0.0, W, 9.1, 9.2, 0.30, 0.30, 0.30, 0.30, 96.30
2566, 01.11.2020 16:55:47,14, 20.2,59, 9.1,99, 1021.0, 964.3, 0.0, 0.0, W, 9.0, 9.1, 0.60, 0.60, 0.60, 0.60, 96.60
2567, 01.11.2020 17:09:47,14, 20.2,59, 9.0,99, 1021.0, 964.3, 0.0, 0.0, W, 8.9, 9.0, 0.00, 0.60, 0.60, 0.60, 96.60
2568, 01.11.2020 17:23:47,14, 20.4,59, 8.9,99, 1021.0, 964.3, 0.0, 0.0, W, 8.8, 8.9, 0.30, 0.90, 0.90, 0.90, 96.90
2569, 01.11.2020 17:37:47,14, 20.6,59, 8.9,99, 1021.0, 964.3, 0.0, 0.0, W, 8.8, 8.9, 0.60, 1.20, 1.20, 1.20, 97.20
2570, 01.11.2020 17:51:47,14, 20.7,58, 8.8,99, 1021.0, 964.3, 0.0, 0.0, W, 8.7, 8.8, 0.90, 1.50, 1.50, 1.50, 97.50
2571, 01.11.2020 18:05:47,14, 20.8,58, 8.8,99, 1021.1, 964.4, 0.0, 0.0, W, 8.7, 8.8, 0.30, 1.80, 1.80, 1.80, 97.80
2572, 01.11.2020 18:19:47,14, 20.9,58, 8.8,99, 1020.9, 964.2, 0.0, 0.0, W, 8.7, 8.8, 0.90, 2.40, 2.40, 2.40, 98.40
2573, 01.11.2020 18:33:47,14, 20.9,58, 8.8,99, 1021.0, 964.3, 0.0, 0.0, W, 8.7, 8.8, 1.20, 2.70, 2.70, 2.70, 98.70
2574, 01.11.2020 18:47:47,14, 21.0,59, 8.8,99, 1020.8, 964.1, 0.0, 0.0, W, 8.7, 8.8, 1.50, 3.00, 3.00, 3.00, 99.00
2575, 01.11.2020 19:01:47,14, 21.0,60, 8.8,99, 1020.7, 964.0, 0.0, 0.0, W, 8.7, 8.8, 0.00, 3.00, 3.00, 3.00, 99.00
2576, 01.11.2020 19:15:47,14, 21.1,59, 8.7,99, 1020.8, 964.1, 0.0, 0.0, W, 8.6, 8.7, 0.00, 3.00, 3.00, 3.00, 99.00
2577, 01.11.2020 19:29:47,14, 21.2,60, 8.7,99, 1020.7, 964.0, 0.0, 0.0, W, 8.6, 8.7, 0.30, 3.30, 3.30, 3.30, 99.30
2578, 01.11.2020 19:43:47,14, 21.3,60, 8.7,99, 1020.8, 964.1, 0.0, 0.0, W, 8.6, 8.7, 0.30, 3.30, 3.30, 3.30, 99.30
2579, 01.11.2020 19:57:47,14, 21.4,60, 8.7,99, 1020.7, 964.0, 0.0, 0.0, W, 8.6, 8.7, 0.30, 3.30, 3.30, 3.30, 99.30
2580, 01.11.2020 20:11:47,14, 21.4,59, 8.7,99, 1020.7, 964.0, 0.0, 0.0, W, 8.6, 8.7, 0.00, 3.30, 3.30, 3.30, 99.30
2581, 01.11.2020 20:25:47,14, 21.4,60, 8.7,99, 1020.7, 964.0, 0.0, 0.0, W, 8.6, 8.7, 0.00, 3.30, 3.30, 3.30, 99.30
2582, 01.11.2020 20:39:47,14, 21.4,60, 8.7,99, 1020.6, 963.9, 0.0, 0.0, W, 8.6, 8.7, 0.00, 3.30, 3.30, 3.30, 99.30
2583, 01.11.2020 20:53:47,14, 21.4,60, 8.8,99, 1020.4, 963.7, 0.0, 0.0, W, 8.7, 8.8, 0.00, 3.30, 3.30, 3.30, 99.30
2584, 01.11.2020 21:07:47,14, 21.3,60, 8.8,99, 1020.4, 963.7, 0.0, 0.0, W, 8.7, 8.8, 0.00, 3.30, 3.30, 3.30, 99.30
2585, 01.11.2020 21:21:47,14, 21.3,60, 8.8,99, 1020.5, 963.8, 0.0, 0.0, W, 8.7, 8.8, 0.00, 3.30, 3.30, 3.30, 99.30
2586, 01.11.2020 21:35:47,14, 21.4,60, 8.8,99, 1020.4, 963.7, 0.0, 0.0, W, 8.7, 8.8, 0.00, 3.30, 3.30, 3.30, 99.30
2587, 01.11.2020 21:49:47,14, 21.4,60, 8.8,99, 1020.5, 963.8, 0.0, 0.0, W, 8.7, 8.8, 0.00, 3.30, 3.30, 3.30, 99.30
2588, 01.11.2020 22:03:47,14, 21.3,60, 8.9,99, 1020.5, 963.8, 0.0, 0.0, W, 8.8, 8.9, 0.00, 3.30, 3.30, 3.30, 99.30
2589, 01.11.2020 22:17:47,14, 21.3,59, 8.9,99, 1020.2, 963.5, 0.0, 0.0, W, 8.8, 8.9, 0.00, 3.30, 3.30, 3.30, 99.30
2590, 01.11.2020 22:31:47,14, 21.2,60, 8.9,99, 1020.1, 963.4, 0.0, 0.0, W, 8.8, 8.9, 0.00, 3.30, 3.30, 3.30, 99.30
2591, 01.11.2020 22:45:47,14, 21.1,60, 9.0,99, 1020.2, 963.5, 0.0, 0.0, W, 8.9, 9.0, 0.00, 3.30, 3.30, 3.30, 99.30
2592, 01.11.2020 22:59:47,14, 21.1,60, 9.0,99, 1020.2, 963.5, 0.0, 0.0, W, 8.9, 9.0, 0.00, 3.30, 3.30, 3.30, 99.30
2593, 01.11.2020 23:13:47,14, 21.0,60, 9.0,99, 1020.2, 963.5, 0.0, 1.0, W, 8.9, 9.0, 0.00, 3.30, 3.30, 3.30, 99.30
2594, 01.11.2020 23:27:47,14, 21.0,60, 9.1,99, 1020.3, 963.6, 0.0, 0.0, W, 9.0, 9.1, 0.00, 3.30, 3.30, 3.30, 99.30
2595, 01.11.2020 23:41:47,14, 20.9,60, 9.1,99, 1020.2, 963.5, 0.0, 0.0, W, 9.0, 9.1, 0.00, 3.30, 3.30, 3.30, 99.30
2596, 01.11.2020 23:55:47,14, 20.9,60, 9.1,99, 1020.2, 963.5, 0.0, 0.0, W, 9.0, 9.1, 0.00, 3.30, 3.30, 3.30, 99.30
2597, 02.11.2020 0:09:47,14, 20.9,60, 9.1,99, 1020.2, 963.5, 0.0, 0.0, W, 9.0, 9.1, 0.00, 0.00, 3.30, 3.30, 99.30
2598, 02.11.2020 0:23:47,14, 20.8,60, 9.2,99, 1020.3, 963.6, 0.0, 0.0, W, 9.1, 9.2, 0.00, 0.00, 3.30, 3.30, 99.30
2599, 02.11.2020 0:37:47,14, 20.8,60, 9.2,99, 1020.1, 963.4, 0.0, 0.0, W, 9.1, 9.2, 0.00, 0.00, 3.30, 3.30, 99.30
2600, 02.11.2020 0:51:47,14, 20.7,60, 9.2,99, 1019.9, 963.2, 0.0, 0.0, W, 9.1, 9.2, 0.00, 0.00, 3.30, 3.30, 99.30
2601, 02.11.2020 1:05:47,14, 20.7,60, 9.2,99, 1019.9, 963.2, 0.0, 0.0, W, 9.1, 9.2, 0.00, 0.00, 3.30, 3.30, 99.30
2602, 02.11.2020 1:19:47,14, 20.7,60, 9.3,99, 1020.1, 963.4, 0.0, 0.0, W, 9.2, 9.3, 0.00, 0.00, 3.30, 3.30, 99.30
2603, 02.11.2020 1:33:47,14, 20.6,60, 9.3,99, 1020.0, 963.3, 0.0, 0.0, W, 9.2, 9.3, 0.00, 0.00, 3.30, 3.30, 99.30
2604, 02.11.2020 1:47:47,14, 20.6,60, 9.3,99, 1019.9, 963.2, 0.0, 0.0, W, 9.2, 9.3, 0.00, 0.00, 3.30, 3.30, 99.30
2605, 02.11.2020 2:01:47,14, 20.6,60, 9.3,99, 1019.7, 963.0, 0.0, 0.0, W, 9.2, 9.3, 0.00, 0.00, 3.30, 3.30, 99.30
2606, 02.11.2020 2:15:47,14, 20.6,60, 9.3,99, 1019.7, 963.0, 0.0, 0.0, W, 9.2, 9.3, 0.00, 0.00, 3.30, 3.30, 99.30
2607, 02.11.2020 2:29:47,14, 20.5,60, 9.4,99, 1019.6, 962.9, 0.0, 0.0, W, 9.3, 9.4, 0.00, 0.00, 3.30, 3.30, 99.30
2608, 02.11.2020 2:43:47,14, 20.5,60, 9.4,99, 1019.5, 962.8, 0.0, 0.0, W, 9.3, 9.4, 0.00, 0.00, 3.30, 3.30, 99.30
2609, 02.11.2020 2:57:47,14, 20.5,60, 9.5,99, 1019.5, 962.8, 0.0, 0.0, W, 9.4, 9.5, 0.00, 0.00, 3.30, 3.30, 99.30
2610, 02.11.2020 3:11:47,14, 20.5,60, 9.5,99, 1019.7, 963.0, 0.0, 0.0, W, 9.4, 9.5, 0.00, 0.00, 3.30, 3.30, 99.30
2611, 02.11.2020 3:25:47,14, 20.4,60, 9.5,99, 1019.4, 962.7, 0.0, 0.0, W, 9.4, 9.5, 0.00, 0.00, 3.30, 3.30, 99.30
2612, 02.11.2020 3:39:47,14, 20.4,60, 9.4,99, 1019.5, 962.8, 0.0, 0.0, W, 9.3, 9.4, 0.00, 0.00, 3.30, 3.30, 99.30
2613, 02.11.2020 3:53:47,14, 20.4,60, 9.4,99, 1019.6, 962.9, 0.0, 0.0, W, 9.3, 9.4, 0.00, 0.00, 3.30, 3.30, 99.30
2614, 02.11.2020 4:07:47,14, 20.4,60, 9.4,99, 1019.4, 962.7, 0.0, 0.0, W, 9.3, 9.4, 0.00, 0.00, 3.30, 3.30, 99.30
2615, 02.11.2020 4:21:47,14, 20.4,60, 9.4,99, 1019.6, 962.9, 0.0, 0.0, W, 9.3, 9.4, 0.00, 0.00, 3.30, 3.30, 99.30
2616, 02.11.2020 4:35:47,14, 20.4,60, 9.3,99, 1019.6, 962.9, 0.0, 0.0, W, 9.2, 9.3, 0.00, 0.00, 3.30, 3.30, 99.30
2617, 02.11.2020 4:49:47,14, 20.3,60, 9.4,99, 1019.6, 962.9, 0.0, 0.0, W, 9.3, 9.4, 0.00, 0.00, 3.30, 3.30, 99.30
2618, 02.11.2020 5:03:47,14, 20.3,60, 9.4,99, 1019.5, 962.8, 0.0, 0.0, W, 9.3, 9.4, 0.00, 0.00, 3.30, 3.30, 99.30
2619, 02.11.2020 5:17:47,14, 20.3,60, 9.4,99, 1019.5, 962.8, 0.0, 0.0, W, 9.3, 9.4, 0.00, 0.00, 3.30, 3.30, 99.30
2620, 02.11.2020 5:31:47,14, 20.3,60, 9.4,99, 1019.2, 962.5, 0.0, 0.0, W, 9.3, 9.4, 0.00, 0.00, 3.30, 3.30, 99.30
2621, 02.11.2020 5:45:47,14, 20.2,60, 9.4,99, 1019.2, 962.5, 0.0, 0.0, W, 9.3, 9.4, 0.00, 0.00, 3.30, 3.30, 99.30
2622, 02.11.2020 5:59:47,14, 20.2,60, 9.4,99, 1019.2, 962.5, 0.0, 0.0, W, 9.3, 9.4, 0.00, 0.00, 3.30, 3.30, 99.30
2623, 02.11.2020 6:13:47,14, 20.2,60, 9.5,99, 1019.2, 962.5, 0.0, 0.0, W, 9.4, 9.5, 0.00, 0.00, 3.30, 3.30, 99.30
2624, 02.11.2020 6:27:47,14, 20.2,60, 9.5,99, 1019.4, 962.7, 0.0, 0.0, W, 9.4, 9.5, 0.00, 0.00, 3.30, 3.30, 99.30
2625, 02.11.2020 6:41:47,14, 20.2,60, 9.5,99, 1019.3, 962.6, 0.0, 0.0, W, 9.4, 9.5, 0.00, 0.00, 3.30, 3.30, 99.30
2626, 02.11.2020 6:55:47,14, 20.2,60, 9.5,99, 1019.3, 962.6, 0.0, 0.0, W, 9.4, 9.5, 0.00, 0.00, 3.30, 3.30, 99.30
2627, 02.11.2020 7:09:47,14, 20.1,60, 9.6,99, 1019.4, 962.7, 0.0, 0.0, W, 9.5, 9.6, 0.00, 0.00, 3.30, 3.30, 99.30
2628, 02.11.2020 7:23:47,14, 20.1,60, 9.7,99, 1019.3, 962.6, 0.0, 0.0, W, 9.6, 9.7, 0.00, 0.00, 3.30, 3.30, 99.30
2629, 02.11.2020 7:37:47,14, 20.1,60, 9.8,99, 1019.5, 962.8, 0.0, 0.0, W, 9.7, 9.8, 0.00, 0.00, 3.30, 3.30, 99.30
2630, 02.11.2020 7:51:47,14, 20.1,60, 9.9,99, 1019.6, 962.9, 0.0, 0.0, W, 9.8, 9.9, 0.00, 0.00, 3.30, 3.30, 99.30
2631, 02.11.2020 8:05:47,14, 20.1,60, 10.1,99, 1019.5, 962.8, 0.0, 0.0, W, 10.0, 10.1, 0.00, 0.00, 3.30, 3.30, 99.30
2632, 02.11.2020 8:19:47,14, 20.2,60, 10.3,99, 1019.5, 962.8, 0.0, 0.0, W, 10.2, 10.3, 0.00, 0.00, 3.30, 3.30, 99.30
2633, 02.11.2020 8:33:47,14, 20.3,60, 10.5,99, 1019.6, 962.9, 0.0, 0.0, W, 10.4, 10.5, 0.00, 0.00, 3.30, 3.30, 99.30
2634, 02.11.2020 8:47:47,14, 20.4,61, 10.6,99, 1019.5, 962.8, 0.0, 0.0, W, 10.5, 10.6, 0.00, 0.00, 3.30, 3.30, 99.30
2635, 02.11.2020 9:01:47,14, 20.5,61, 10.7,99, 1019.7, 963.0, 0.0, 0.0, W, 10.6, 10.7, 0.00, 0.00, 3.30, 3.30, 99.30
2636, 02.11.2020 9:15:47,14, 20.6,60, 10.8,99, 1019.6, 962.9, 0.0, 0.0, W, 10.7, 10.8, 0.00, 0.00, 3.30, 3.30, 99.30
2637, 02.11.2020 9:29:47,14, 20.6,60, 10.9,99, 1019.7, 963.0, 0.0, 0.0, W, 10.8, 10.9, 0.30, 0.30, 3.60, 3.60, 99.60
2638, 02.11.2020 9:43:47,14, 20.7,60, 11.0,99, 1019.8, 963.1, 0.0, 0.0, W, 10.9, 11.0, 0.30, 0.30, 3.60, 3.60, 99.60
2639, 02.11.2020 9:57:47,14, 20.7,60, 11.1,99, 1019.7, 963.0, 0.0, 0.0, W, 11.0, 11.1, 0.30, 0.30, 3.60, 3.60, 99.60
2640, 02.11.2020 10:11:47,14, 20.7,60, 11.2,99, 1019.7, 963.0, 0.0, 0.0, W, 11.1, 11.2, 0.00, 0.30, 3.60, 3.60, 99.60
2641, 02.11.2020 10:25:47,14, 20.7,60, 11.4,99, 1019.7, 963.0, 0.0, 0.0, W, 11.3, 11.4, 0.00, 0.30, 3.60, 3.60, 99.60
