1096;2014-02-01 00:09;10;39;18.8;75;2.5;972.2;4.8;6.8;S;1019.0;-1.5;-5.0;0.0;0.0;0.0;0.3;0.3;3;4
1097;2014-02-01 00:19;10;39;18.8;76;2.3;972.0;4.1;6.8;E;1018.8;-1.5;-4.1;0.0;0.0;0.0;0.3;0.3;3;4
1098;2014-02-01 00:29;10;40;18.7;76;2.1;971.9;3.4;4.4;NE;1018.7;-1.7;-3.0;0.0;0.0;0.0;0.3;0.3;3;3
1099;2014-02-01 00:39;10;40;18.7;76;2.1;972.0;3.1;4.8;SE;1018.8;-1.7;-2.3;0.0;0.0;0.0;0.3;0.3;2;3
1100;2014-02-01 00:49;10;39;18.7;76;2.2;972.0;2.7;6.8;S;1018.8;-1.6;-1.3;0.0;0.0;0.0;0.3;0.3;2;4
1101;2014-02-01 00:59;10;39;18.6;76;2.2;971.7;4.1;6.5;S;1018.5;-1.6;-4.2;0.0;0.0;0.0;0.3;0.3;3;4
1102;2014-02-01 01:09;10;40;18.6;76;2.3;971.7;2.4;4.8;SE;1018.5;-1.5;-0.4;0.0;0.0;0.0;0.3;0.3;2;3
1103;2014-02-01 01:19;10;39;18.6;75;2.3;971.7;6.8;10.2;E;1018.5;-1.7;-7.8;0.0;0.0;0.0;0.3;0.3;4;5
1104;2014-02-01 01:29;10;39;18.6;75;2.3;971.6;4.4;7.1;SEE;1018.4;-1.7;-4.6;0.0;0.0;0.0;0.3;0.3;3;4
1105;2014-02-01 01:39;10;39;18.5;75;2.4;971.5;4.4;7.8;E;1018.3;-1.6;-4.5;0.0;0.0;0.0;0.3;0.3;3;4
1106;2014-02-01 01:49;10;39;18.5;75;2.4;971.5;3.1;7.1;SSE;1018.3;-1.6;-2.0;0.0;0.0;0.0;0.3;0.3;2;4
1107;2014-02-01 01:59;10;39;18.5;75;2.3;971.8;2.7;4.8;S;1018.6;-1.7;-1.2;0.0;0.0;0.0;0.3;0.3;2;3
1108;2014-02-01 02:09;10;39;18.4;75;2.3;971.5;2.4;4.4;E;1018.3;-1.7;-0.4;0.0;0.0;0.0;0.3;0.3;2;3
1109;2014-02-01 02:19;10;39;18.4;75;2.1;971.7;1.0;1.7;E;1018.5;-1.9;2.1;0.0;0.0;0.0;0.3;0.3;1;2
1110;2014-02-01 02:29;10;39;18.4;76;2.1;971.5;2.4;3.7;E;1018.3;-1.7;-0.6;0.0;0.0;0.0;0.3;0.3;2;3
1111;2014-02-01 02:39;10;39;18.4;76;2.1;971.5;3.4;5.1;NE;1018.3;-1.7;-3.0;0.0;0.0;0.0;0.3;0.3;3;3
1112;2014-02-01 02:49;10;39;18.3;76;2.1;971.4;4.1;7.5;NE;1018.2;-1.7;-4.3;0.0;0.0;0.0;0.3;0.3;3;4
1113;2014-02-01 02:59;10;39;18.3;76;2.1;971.6;2.7;5.1;E;1018.4;-1.7;-1.4;0.0;0.0;0.0;0.3;0.3;2;3
1114;2014-02-01 03:09;10;39;18.3;76;2.1;971.4;2.4;3.7;S;1018.2;-1.7;-0.6;0.0;0.0;0.0;0.3;0.3;2;3
