2942;2014-03-01 00:09;10;50;17.3;88;1.4;960.5;1.4;1.7;E;1007.3;-0.4;1.4;0.0;0.0;0.3;22.5;22.8;1;2
2943;2014-03-01 00:19;10;50;17.4;88;1.5;960.5;1.0;1.7;SE;1007.3;-0.3;1.5;0.0;0.0;0.3;22.5;22.8;1;2
2944;2014-03-01 00:29;10;50;17.4;88;1.5;960.4;1.0;2.0;SEE;1007.2;-0.3;1.5;0.0;0.0;0.3;22.5;22.8;1;2
2945;2014-03-01 00:39;10;50;17.5;88;1.5;960.4;1.0;2.0;E;1007.2;-0.3;1.5;0.0;0.0;0.3;22.5;22.8;1;2
2946;2014-03-01 00:49;10;50;17.5;88;1.3;960.5;0.0;0.0;N;1007.3;-0.5;1.3;0.0;0.0;0.3;22.5;22.8;0;0
2947;2014-03-01 00:59;10;50;17.5;89;1.3;960.5;1.0;1.4;SE;1007.3;-0.3;1.3;0.0;0.0;0.3;22.5;22.8;1;1
2948;2014-03-01 01:09;10;50;17.6;89;1.3;960.3;0.3;1.0;SE;1007.1;-0.3;1.3;0.0;0.0;0.3;22.5;22.8;1;1
2949;2014-03-01 01:19;10;50;17.6;89;1.3;960.2;0.3;1.4;SSE;1007.0;-0.3;1.3;0.0;0.0;0.3;22.5;22.8;1;1
2950;2014-03-01 01:29;10;50;17.6;89;1.2;960.3;0.0;0.0;NE;1007.1;-0.4;1.2;0.0;0.0;0.3;22.5;22.8;0;0
2951;2014-03-01 01:39;10;50;17.6;89;1.3;960.2;0.3;1.4;NE;1007.0;-0.3;1.3;0.0;0.0;0.3;22.5;22.8;1;1
2952;2014-03-01 01:49;10;50;17.6;90;1.3;960.0;1.0;2.0;SE;1006.8;-0.2;1.3;0.0;0.0;0.3;22.5;22.8;1;2
2953;2014-03-01 01:59;10;50;17.6;90;1.2;960.0;0.0;0.3;S;1006.8;-0.3;1.2;0.0;0.0;0.3;22.5;22.8;0;1
2954;2014-03-01 02:09;10;50;17.6;90;1.2;959.9;0.3;1.0;SW;1006.7;-0.3;1.2;0.0;0.0;0.3;22.5;22.8;1;1
2955;2014-03-01 02:19;10;50;17.6;90;1.1;959.7;0.0;0.7;S;1006.5;-0.4;1.1;0.0;0.0;0.3;22.5;22.8;0;1
2956;2014-03-01 02:29;10;50;17.6;90;1.2;959.7;1.0;1.7;SE;1006.5;-0.3;1.2;0.0;0.0;0.3;22.5;22.8;1;2
2957;2014-03-01 02:39;10;50;17.6;90;1.4;959.6;0.0;0.7;SSW;1006.4;-0.1;1.4;0.0;0.0;0.3;22.5;22.8;0;1
2958;2014-03-01 02:49;10;50;17.6;91;1.4;959.5;0.7;1.0;S;1006.3;0.1;1.4;0.0;0.0;0.3;22.5;22.8;1;1
2959;2014-03-01 02:59;10;50;17.6;90;1.4;959.4;0.0;0.0;SE;1006.2;-0.1;1.4;0.0;0.0;0.3;22.5;22.8;0;0
2960;2014-03-01 03:09;10;51;17.6;90;1.4;959.4;1.0;1.4;SE;1006.2;-0.1;1.4;0.0;0.0;0.3;22.5;22.8;1;1
2961;2014-03-01 03:19;10;51;17.6;91;1.7;959.4;0.0;0.0;SW;1006.2;0.4;1.7;0.0;0.0;0.3;22.5;22.8;0;0
2962;2014-03-01 03:29;10;51;17.6;91;1.8;959.7;0.0;0.0;SE;1006.5;0.5;1.8;0.0;0.0;0.3;22.5;22.8;0;0
