NO.,?as,Interval,Vnit?ní teplota(°C),Vnit?ní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(hpa),Absolutní tlak vzduchu(hpa),Rychlost v?tru(m/s),Nárazy v?tru(m/s),Sm?r v?tru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),M?sí?ní úhrn srážek(mm),Celkový úhrn srážek(mm)
2087, 01.02.2021 0:11:26,14, 20.5,44, -9.8,79, 1004.9, 948.2, 0.0, 0.0, N, -12.8, -9.8, 0.00, 0.00, 0.00, 0.00, 21.90
2088, 01.02.2021 0:25:26,14, 20.5,44, -9.9,78, 1004.9, 948.2, 0.0, 0.0, N, -13.0, -9.9, 0.00, 0.00, 0.00, 0.00, 21.90
2089, 01.02.2021 0:39:26,14, 20.4,44, -10.0,78, 1004.7, 948.0, 0.0, 0.0, N, -13.1, -10.0, 0.00, 0.00, 0.00, 0.00, 21.90
2090, 01.02.2021 0:53:26,14, 20.4,44, -10.1,78, 1004.4, 947.7, 0.0, 0.0, N, -13.2, -10.1, 0.00, 0.00, 0.00, 0.00, 21.90
2091, 01.02.2021 1:07:26,14, 20.4,43, -10.3,78, 1004.4, 947.7, 0.0, 0.0, N, -13.4, -10.3, 0.00, 0.00, 0.00, 0.00, 21.90
2092, 01.02.2021 1:21:26,14, 20.3,43, -10.4,78, 1004.2, 947.5, 0.0, 0.0, N, -13.5, -10.4, 0.00, 0.00, 0.00, 0.00, 21.90
2093, 01.02.2021 1:35:26,14, 20.3,43, -10.4,79, 1004.2, 947.5, 0.0, 0.0, N, -13.4, -10.4, 0.00, 0.00, 0.00, 0.00, 21.90
2094, 01.02.2021 1:49:26,14, 20.2,43, -10.6,79, 1004.0, 947.3, 0.0, 0.0, N, -13.6, -10.6, 0.00, 0.00, 0.00, 0.00, 21.90
2095, 01.02.2021 2:03:26,14, 20.2,43, -10.6,78, 1003.8, 947.1, 0.0, 0.0, N, -13.7, -10.6, 0.00, 0.00, 0.00, 0.00, 21.90
2096, 01.02.2021 2:17:26,14, 20.2,43, -10.7,78, 1003.7, 947.0, 0.0, 0.0, N, -13.8, -10.7, 0.00, 0.00, 0.00, 0.00, 21.90
2097, 01.02.2021 2:31:26,14, 20.1,42, -10.8,79, 1003.6, 946.9, 0.0, 0.0, N, -13.7, -10.8, 0.00, 0.00, 0.00, 0.00, 21.90
2098, 01.02.2021 2:45:26,14, 20.1,42, -10.9,79, 1003.4, 946.7, 0.0, 0.0, N, -13.8, -10.9, 0.00, 0.00, 0.00, 0.00, 21.90
2099, 01.02.2021 2:59:26,14, 20.1,42, -10.9,79, 1003.2, 946.5, 0.0, 0.0, N, -13.8, -10.9, 0.00, 0.00, 0.00, 0.00, 21.90
2100, 01.02.2021 3:13:26,14, 20.0,42, -11.0,79, 1003.1, 946.4, 0.0, 0.0, N, -13.9, -11.0, 0.00, 0.00, 0.00, 0.00, 21.90
2101, 01.02.2021 3:27:26,14, 20.0,42, -11.1,79, 1002.9, 946.2, 0.0, 0.0, N, -14.0, -11.1, 0.00, 0.00, 0.00, 0.00, 21.90
2102, 01.02.2021 3:41:26,14, 19.9,42, -11.2,78, 1002.9, 946.2, 0.0, 0.0, N, -14.3, -11.2, 0.00, 0.00, 0.00, 0.00, 21.90
2103, 01.02.2021 3:55:26,14, 19.9,42, -11.3,78, 1002.8, 946.1, 0.0, 0.0, N, -14.4, -11.3, 0.00, 0.00, 0.00, 0.00, 21.90
2104, 01.02.2021 4:09:26,14, 19.9,41, -11.3,79, 1002.5, 945.8, 0.0, 0.0, N, -14.2, -11.3, 0.00, 0.00, 0.00, 0.00, 21.90
2105, 01.02.2021 4:23:26,14, 19.8,41, -11.4,79, 1002.6, 945.9, 0.0, 0.0, N, -14.3, -11.4, 0.00, 0.00, 0.00, 0.00, 21.90
2106, 01.02.2021 4:37:26,14, 19.8,41, -11.4,79, 1002.5, 945.8, 0.0, 0.0, N, -14.3, -11.4, 0.00, 0.00, 0.00, 0.00, 21.90
2107, 01.02.2021 4:51:26,14, 19.8,41, -11.5,79, 1002.4, 945.7, 0.0, 0.0, N, -14.4, -11.5, 0.00, 0.00, 0.00, 0.00, 21.90
2108, 01.02.2021 5:05:26,14, 19.7,41, -11.5,79, 1002.2, 945.5, 0.0, 0.0, N, -14.4, -11.5, 0.00, 0.00, 0.00, 0.00, 21.90
2109, 01.02.2021 5:19:26,14, 19.7,41, -11.7,78, 1002.1, 945.4, 0.0, 0.0, N, -14.8, -11.7, 0.00, 0.00, 0.00, 0.00, 21.90
2110, 01.02.2021 5:33:26,14, 19.6,41, -11.7,78, 1002.0, 945.3, 0.0, 0.0, N, -14.8, -11.7, 0.00, 0.00, 0.00, 0.00, 21.90
2111, 01.02.2021 5:47:26,14, 19.6,41, -11.6,79, 1002.0, 945.3, 0.0, 0.0, N, -14.5, -11.6, 0.00, 0.00, 0.00, 0.00, 21.90
2112, 01.02.2021 6:01:26,14, 19.7,41, -11.7,79, 1002.1, 945.4, 0.0, 0.0, N, -14.6, -11.7, 0.00, 0.00, 0.00, 0.00, 21.90
2113, 01.02.2021 6:15:26,14, 19.8,41, -11.8,78, 1002.2, 945.5, 0.0, 0.0, N, -14.9, -11.8, 0.00, 0.00, 0.00, 0.00, 21.90
2114, 01.02.2021 6:29:26,14, 19.9,41, -12.1,78, 1002.0, 945.3, 0.0, 0.0, N, -15.2, -12.1, 0.00, 0.00, 0.00, 0.00, 21.90
2115, 01.02.2021 6:43:26,14, 20.0,40, -12.0,78, 1002.2, 945.5, 0.0, 0.0, N, -15.1, -12.0, 0.00, 0.00, 0.00, 0.00, 21.90
2116, 01.02.2021 6:57:26,14, 20.1,40, -12.0,78, 1002.2, 945.5, 0.0, 0.0, N, -15.1, -12.0, 0.00, 0.00, 0.00, 0.00, 21.90
2117, 01.02.2021 7:11:26,14, 20.2,40, -12.1,78, 1002.2, 945.5, 0.0, 0.0, N, -15.2, -12.1, 0.00, 0.00, 0.00, 0.00, 21.90
2118, 01.02.2021 7:25:26,14, 20.3,40, -12.1,78, 1002.5, 945.8, 0.0, 0.0, N, -15.2, -12.1, 0.00, 0.00, 0.00, 0.00, 21.90
2119, 01.02.2021 7:39:26,14, 20.3,40, -12.1,78, 1002.5, 945.8, 0.0, 0.0, N, -15.2, -12.1, 0.00, 0.00, 0.00, 0.00, 21.90
2120, 01.02.2021 7:53:26,14, 20.3,40, -12.0,78, 1002.6, 945.9, 0.0, 0.0, N, -15.1, -12.0, 0.00, 0.00, 0.00, 0.00, 21.90
2121, 01.02.2021 8:07:26,14, 20.3,40, -11.9,79, 1002.7, 946.0, 0.0, 0.0, N, -14.8, -11.9, 0.00, 0.00, 0.00, 0.00, 21.90
2122, 01.02.2021 8:21:26,14, 20.4,40, -10.3,79, 1002.7, 946.0, 0.0, 0.0, N, -13.3, -10.3, 0.00, 0.00, 0.00, 0.00, 21.90
2123, 01.02.2021 8:35:26,14, 20.4,41, -10.7,78, 1002.7, 946.0, 0.0, 0.0, N, -13.8, -10.7, 0.00, 0.00, 0.00, 0.00, 21.90
2124, 01.02.2021 8:49:26,14, 20.5,40, -10.2,79, 1002.7, 946.0, 0.0, 0.0, N, -13.2, -10.2, 0.00, 0.00, 0.00, 0.00, 21.90
2125, 01.02.2021 9:03:26,14, 20.5,40, -9.6,79, 1002.2, 945.5, 0.0, 0.0, N, -12.6, -9.6, 0.00, 0.00, 0.00, 0.00, 21.90
2126, 01.02.2021 9:17:26,14, 20.6,40, -8.7,79, 1002.7, 946.0, 0.0, 0.0, N, -11.7, -8.7, 0.00, 0.00, 0.00, 0.00, 21.90
2127, 01.02.2021 9:31:26,14, 20.6,40, -7.9,79, 1002.6, 945.9, 0.0, 0.0, N, -10.9, -7.9, 0.00, 0.00, 0.00, 0.00, 21.90
2128, 01.02.2021 9:45:26,14, 20.6,40, -7.0,78, 1002.4, 945.7, 0.0, 0.0, N, -10.2, -7.0, 0.00, 0.00, 0.00, 0.00, 21.90
2129, 01.02.2021 9:59:26,14, 20.6,40, -6.0,77, 1002.2, 945.5, 0.0, 0.0, N, -9.4, -6.0, 0.00, 0.00, 0.00, 0.00, 21.90
2130, 01.02.2021 10:13:26,14, 20.7,39, -5.1,75, 1002.5, 945.8, 0.0, 0.0, N, -8.8, -5.1, 0.00, 0.00, 0.00, 0.00, 21.90
2131, 01.02.2021 10:27:26,14, 20.7,39, -4.2,73, 1002.4, 945.7, 0.0, 0.0, N, -8.3, -4.2, 0.00, 0.00, 0.00, 0.00, 21.90
2132, 01.02.2021 10:41:26,14, 20.7,39, -3.1,72, 1002.4, 945.7, 0.0, 0.0, N, -7.4, -3.1, 0.00, 0.00, 0.00, 0.00, 21.90
2133, 01.02.2021 10:55:26,14, 20.8,39, -2.4,70, 1002.3, 945.6, 0.0, 0.0, N, -7.1, -2.4, 0.00, 0.00, 0.00, 0.00, 21.90
2134, 01.02.2021 11:09:26,14, 20.8,39, -2.0,69, 1002.3, 945.6, 0.0, 0.0, N, -6.9, -2.0, 0.00, 0.00, 0.00, 0.00, 21.90
2135, 01.02.2021 11:23:26,14, 20.8,39, -1.2,67, 1002.1, 945.4, 0.0, 0.0, N, -6.5, -1.2, 0.00, 0.00, 0.00, 0.00, 21.90
2136, 01.02.2021 11:37:26,14, 20.8,38, -0.4,66, 1002.0, 945.3, 0.0, 0.0, N, -6.0, -0.4, 0.00, 0.00, 0.00, 0.00, 21.90
2137, 01.02.2021 11:51:26,14, 20.9,38, 0.0,61, 1001.9, 945.2, 0.0, 0.0, N, -6.6, 0.0, 0.00, 0.00, 0.00, 0.00, 21.90
2138, 01.02.2021 12:05:26,14, 20.9,38, 0.6,62, 1001.7, 945.0, 0.0, 0.0, N, -5.8, 0.6, 0.00, 0.00, 0.00, 0.00, 21.90
2139, 01.02.2021 12:19:26,14, 20.9,38, 1.1,60, 1001.5, 944.8, 0.0, 0.0, N, -5.8, 1.1, 0.00, 0.00, 0.00, 0.00, 21.90
2140, 01.02.2021 12:33:26,14, 21.0,38, 1.5,59, 1001.5, 944.8, 0.0, 0.0, N, -5.6, 1.5, 0.00, 0.00, 0.00, 0.00, 21.90
2141, 01.02.2021 12:47:26,14, 21.0,39, 1.2,60, 1001.4, 944.7, 0.0, 0.0, N, -5.7, 1.2, 0.00, 0.00, 0.00, 0.00, 21.90
2142, 01.02.2021 13:01:26,14, 21.0,39, 1.2,61, 1001.2, 944.5, 0.0, 0.0, N, -5.5, 1.2, 0.00, 0.00, 0.00, 0.00, 21.90
2143, 01.02.2021 13:15:26,14, 21.1,40, 1.6,60, 1000.9, 944.2, 0.0, 0.0, N, -5.3, 1.6, 0.00, 0.00, 0.00, 0.00, 21.90
2144, 01.02.2021 13:29:26,14, 21.1,40, 1.9,59, 1000.9, 944.2, 0.0, 0.0, N, -5.3, 1.9, 0.00, 0.00, 0.00, 0.00, 21.90
2145, 01.02.2021 13:43:26,14, 21.1,40, 1.4,60, 1000.8, 944.1, 0.0, 0.0, N, -5.5, 1.4, 0.00, 0.00, 0.00, 0.00, 21.90
2146, 01.02.2021 13:57:26,14, 21.1,40, 1.5,60, 1000.4, 943.7, 0.0, 0.0, N, -5.4, 1.5, 0.00, 0.00, 0.00, 0.00, 21.90
2147, 01.02.2021 14:11:26,14, 21.1,39, 1.7,59, 1000.8, 944.1, 0.0, 0.0, N, -5.5, 1.7, 0.00, 0.00, 0.00, 0.00, 21.90
2148, 01.02.2021 14:25:26,14, 21.1,39, 1.9,57, 1000.8, 944.1, 0.0, 0.0, N, -5.7, 1.9, 0.00, 0.00, 0.00, 0.00, 21.90
2149, 01.02.2021 14:39:26,14, 21.1,39, 2.1,56, 1000.9, 944.2, 0.0, 0.0, N, -5.8, 2.1, 0.00, 0.00, 0.00, 0.00, 21.90
2150, 01.02.2021 14:53:26,14, 21.1,40, 1.9,55, 1001.1, 944.4, 0.0, 0.0, N, -6.2, 1.9, 0.00, 0.00, 0.00, 0.00, 21.90
