NO.,?as,Interval,Vnit?ní teplota(°C),Vnit?ní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(hpa),Absolutní tlak vzduchu(hpa),Rychlost v?tru(m/s),Nárazy v?tru(m/s),Sm?r v?tru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),M?sí?ní úhrn srážek(mm),Celkový úhrn srážek(mm)
1322, 01.05.2019 0:03:40,10, 19.4,52, 8.2,99, 1005.8, 959.0, 0.0, 0.0, N, 8.1, 8.2, 0.00, 0.00, 27.90, 0.00, 30.30
1323, 01.05.2019 0:13:40,10, 19.4,52, 8.1,99, 1005.8, 959.0, 0.0, 0.0, N, 8.0, 8.1, 0.00, 0.00, 27.90, 0.00, 30.30
1324, 01.05.2019 0:23:40,10, 19.4,52, 8.0,99, 1005.9, 959.1, 0.0, 0.0, N, 7.9, 8.0, 0.00, 0.00, 27.90, 0.00, 30.30
1325, 01.05.2019 0:33:40,10, 19.3,52, 7.9,99, 1005.8, 959.0, 0.0, 0.0, N, 7.8, 7.9, 0.00, 0.00, 27.90, 0.00, 30.30
1326, 01.05.2019 0:43:40,10, 19.3,52, 7.9,99, 1005.7, 958.9, 0.0, 0.0, N, 7.8, 7.9, 0.00, 0.00, 27.90, 0.00, 30.30
1327, 01.05.2019 0:53:40,10, 19.3,52, 7.8,99, 1005.7, 958.9, 0.0, 0.0, N, 7.7, 7.8, 0.00, 0.00, 27.90, 0.00, 30.30
1328, 01.05.2019 1:03:40,10, 19.3,52, 7.8,99, 1005.7, 958.9, 0.0, 0.0, N, 7.7, 7.8, 0.00, 0.00, 27.90, 0.00, 30.30
1329, 01.05.2019 1:13:40,10, 19.3,52, 7.8,99, 1005.7, 958.9, 0.0, 0.0, N, 7.7, 7.8, 0.00, 0.00, 27.90, 0.00, 30.30
1330, 01.05.2019 1:23:40,10, 19.3,52, 7.8,99, 1005.5, 958.7, 0.0, 0.0, N, 7.7, 7.8, 0.00, 0.00, 27.90, 0.00, 30.30
1331, 01.05.2019 1:33:40,10, 19.3,52, 7.6,99, 1005.4, 958.6, 0.0, 0.0, N, 7.5, 7.6, 0.00, 0.00, 27.90, 0.00, 30.30
1332, 01.05.2019 1:43:40,10, 19.3,52, 7.5,99, 1005.4, 958.6, 0.0, 0.0, N, 7.4, 7.5, 0.00, 0.00, 27.90, 0.00, 30.30
1333, 01.05.2019 1:53:40,10, 19.3,52, 7.5,99, 1005.4, 958.6, 0.0, 0.0, N, 7.4, 7.5, 0.00, 0.00, 27.90, 0.00, 30.30
1334, 01.05.2019 2:03:40,10, 19.3,52, 7.5,99, 1005.3, 958.5, 0.0, 0.0, N, 7.4, 7.5, 0.00, 0.00, 27.90, 0.00, 30.30
1335, 01.05.2019 2:13:40,10, 19.3,52, 7.5,99, 1005.2, 958.4, 0.0, 0.0, N, 7.4, 7.5, 0.00, 0.00, 27.90, 0.00, 30.30
1336, 01.05.2019 2:23:40,10, 19.2,52, 7.6,99, 1005.4, 958.6, 0.0, 0.0, N, 7.5, 7.6, 0.00, 0.00, 27.90, 0.00, 30.30
1337, 01.05.2019 2:33:40,10, 19.2,52, 7.6,99, 1005.3, 958.5, 0.0, 0.0, N, 7.5, 7.6, 0.00, 0.00, 27.90, 0.00, 30.30
1338, 01.05.2019 2:43:40,10, 19.2,51, 7.5,99, 1005.3, 958.5, 0.0, 0.0, N, 7.4, 7.5, 0.00, 0.00, 27.90, 0.00, 30.30
1339, 01.05.2019 2:53:40,10, 19.2,51, 7.3,99, 1005.3, 958.5, 0.0, 0.0, N, 7.2, 7.3, 0.00, 0.00, 27.90, 0.00, 30.30
1340, 01.05.2019 3:03:40,10, 19.2,51, 7.2,99, 1005.2, 958.4, 0.0, 0.0, N, 7.1, 7.2, 0.00, 0.00, 27.90, 0.00, 30.30
1341, 01.05.2019 3:13:40,10, 19.2,52, 7.1,99, 1005.3, 958.5, 0.0, 0.0, N, 7.0, 7.1, 0.00, 0.00, 27.90, 0.00, 30.30
1342, 01.05.2019 3:23:40,10, 19.2,52, 7.0,99, 1005.1, 958.3, 0.0, 0.0, N, 6.9, 7.0, 0.00, 0.00, 27.90, 0.00, 30.30
1343, 01.05.2019 3:33:40,10, 19.2,52, 7.0,99, 1005.3, 958.5, 0.0, 0.0, N, 6.9, 7.0, 0.00, 0.00, 27.90, 0.00, 30.30
1344, 01.05.2019 3:43:40,10, 19.1,52, 6.9,99, 1005.3, 958.5, 0.0, 0.0, SE, 6.8, 6.9, 0.00, 0.00, 27.90, 0.00, 30.30
1345, 01.05.2019 3:53:40,10, 19.1,52, 6.8,99, 1005.3, 958.5, 0.0, 0.0, SE, 6.7, 6.8, 0.00, 0.00, 27.90, 0.00, 30.30
1346, 01.05.2019 4:03:40,10, 19.1,52, 6.7,99, 1005.3, 958.5, 0.0, 0.0, SE, 6.6, 6.7, 0.00, 0.00, 27.90, 0.00, 30.30
1347, 01.05.2019 4:13:40,10, 19.1,51, 6.6,99, 1005.2, 958.4, 0.0, 0.0, SE, 6.5, 6.6, 0.00, 0.00, 27.90, 0.00, 30.30
1348, 01.05.2019 4:23:40,10, 19.1,51, 6.5,99, 1005.2, 958.4, 0.0, 0.0, SE, 6.4, 6.5, 0.00, 0.00, 27.90, 0.00, 30.30
1349, 01.05.2019 4:33:40,10, 19.1,51, 6.4,99, 1005.2, 958.4, 0.0, 0.0, SE, 6.3, 6.4, 0.00, 0.00, 27.90, 0.00, 30.30
