1205, 01.07.2019 0:04:23,10, 23.9,52, 12.5,80, 1014.2, 967.4, 0.0, 0.0, S, 9.2, 12.5, 0.00, 0.00, 0.00, 0.00, 7.80
1206, 01.07.2019 0:14:23,10, 23.9,53, 12.4,81, 1014.2, 967.4, 0.0, 0.0, S, 9.2, 12.4, 0.00, 0.00, 0.00, 0.00, 7.80
1207, 01.07.2019 0:24:23,10, 23.9,52, 12.3,81, 1014.3, 967.5, 0.0, 0.0, S, 9.1, 12.3, 0.00, 0.00, 0.00, 0.00, 7.80
1208, 01.07.2019 0:34:23,10, 23.9,52, 12.1,82, 1014.3, 967.5, 0.0, 1.0, SE, 9.1, 12.1, 0.00, 0.00, 0.00, 0.00, 7.80
1209, 01.07.2019 0:44:23,10, 23.8,52, 12.0,82, 1014.3, 967.5, 1.0, 2.0, SE, 9.0, 12.0, 0.00, 0.00, 0.00, 0.00, 7.80
1210, 01.07.2019 0:54:23,10, 23.8,52, 11.9,82, 1014.3, 967.5, 0.7, 1.7, SE, 8.9, 11.9, 0.00, 0.00, 0.00, 0.00, 7.80
1211, 01.07.2019 1:04:23,10, 23.8,52, 11.7,82, 1014.2, 967.4, 0.0, 0.7, S, 8.7, 11.7, 0.00, 0.00, 0.00, 0.00, 7.80
1212, 01.07.2019 1:14:23,10, 23.8,52, 11.5,83, 1014.2, 967.4, 1.0, 1.4, S, 8.7, 11.5, 0.00, 0.00, 0.00, 0.00, 7.80
1213, 01.07.2019 1:24:23,10, 23.7,51, 11.4,83, 1014.2, 967.4, 0.3, 0.7, S, 8.6, 11.4, 0.00, 0.00, 0.00, 0.00, 7.80
1214, 01.07.2019 1:34:23,10, 23.7,51, 11.3,83, 1014.1, 967.3, 0.3, 0.7, SE, 8.5, 11.3, 0.00, 0.00, 0.00, 0.00, 7.80
1215, 01.07.2019 1:44:23,10, 23.7,51, 11.2,83, 1014.1, 967.3, 1.0, 1.4, SE, 8.4, 11.2, 0.00, 0.00, 0.00, 0.00, 7.80
