NO.,?as,Interval,Vnit?ní teplota(°C),Vnit?ní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(hpa),Absolutní tlak vzduchu(hpa),Rychlost v?tru(m/s),Nárazy v?tru(m/s),Sm?r v?tru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),M?sí?ní úhrn srážek(mm),Celkový úhrn srážek(mm)
39, 01.12.2019 6:20:26,10, 19.1,49, -2.2,89, 1017.3, 970.5, 0.0, 0.0, E, -3.8, -2.2, 0.00, 0.00, 0.00, 0.00, 6.30
40, 01.12.2019 6:30:26,10, 19.1,49, -2.4,88, 1017.2, 970.4, 0.0, 0.7, E, -4.1, -2.4, 0.00, 0.00, 0.00, 0.00, 6.30
41, 01.12.2019 6:40:26,10, 19.0,49, -2.5,88, 1017.3, 970.5, 0.0, 0.0, E, -4.2, -2.5, 0.00, 0.00, 0.00, 0.00, 6.30
42, 01.12.2019 6:50:26,10, 19.0,49, -2.9,88, 1017.1, 970.3, 0.0, 0.0, E, -4.6, -2.9, 0.00, 0.00, 0.00, 0.00, 6.30
43, 01.12.2019 7:00:26,10, 19.0,49, -3.0,88, 1017.2, 970.4, 0.0, 0.0, E, -4.7, -3.0, 0.00, 0.00, 0.00, 0.00, 6.30
44, 01.12.2019 7:10:26,10, 19.0,49, -3.2,88, 1017.0, 970.2, 0.0, 0.0, E, -4.9, -3.2, 0.00, 0.00, 0.00, 0.00, 6.30
45, 01.12.2019 7:20:26,10, 19.0,49, -3.3,88, 1017.0, 970.2, 0.0, 0.0, E, -5.0, -3.3, 0.00, 0.00, 0.00, 0.00, 6.30
46, 01.12.2019 7:30:26,10, 19.0,49, -3.5,88, 1017.0, 970.2, 0.0, 0.0, E, -5.2, -3.5, 0.00, 0.00, 0.00, 0.00, 6.30
47, 01.12.2019 7:40:26,10, 19.0,49, -3.6,88, 1017.0, 970.2, 0.0, 0.0, E, -5.3, -3.6, 0.00, 0.00, 0.00, 0.00, 6.30
48, 01.12.2019 7:50:26,10, 18.9,49, -3.6,88, 1017.2, 970.4, 0.0, 0.0, E, -5.3, -3.6, 0.00, 0.00, 0.00, 0.00, 6.30
49, 01.12.2019 8:00:26,10, 18.9,49, -3.5,88, 1017.0, 970.2, 0.0, 0.0, E, -5.2, -3.5, 0.00, 0.00, 0.00, 0.00, 6.30
50, 01.12.2019 8:10:26,10, 18.9,49, -3.4,89, 1017.0, 970.2, 0.0, 0.0, E, -5.0, -3.4, 0.00, 0.00, 0.00, 0.00, 6.30
51, 01.12.2019 8:20:26,10, 19.0,49, -3.1,89, 1017.0, 970.2, 0.0, 0.0, E, -4.7, -3.1, 0.00, 0.00, 0.00, 0.00, 6.30
52, 01.12.2019 8:30:26,10, 19.0,49, -2.8,89, 1017.1, 970.3, 0.0, 0.0, E, -4.4, -2.8, 0.00, 0.00, 0.00, 0.00, 6.30
53, 01.12.2019 8:40:26,10, 19.0,49, -2.5,90, 1017.0, 970.2, 0.0, 0.0, E, -3.9, -2.5, 0.00, 0.00, 0.00, 0.00, 6.30
54, 01.12.2019 8:50:26,10, 19.1,49, -2.0,90, 1017.0, 970.2, 0.0, 0.0, E, -3.4, -2.0, 0.00, 0.00, 0.00, 0.00, 6.30
55, 01.12.2019 9:00:26,10, 19.1,49, -1.6,90, 1017.1, 970.3, 0.3, 1.0, E, -3.0, -1.6, 0.00, 0.00, 0.00, 0.00, 6.30
56, 01.12.2019 9:10:26,10, 19.1,49, -1.1,90, 1016.9, 970.1, 1.4, 2.0, E, -2.5, -1.1, 0.00, 0.00, 0.00, 0.00, 6.30
57, 01.12.2019 9:20:26,10, 19.2,49, -0.7,89, 1016.9, 970.1, 0.0, 0.7, SE, -2.3, -0.7, 0.00, 0.00, 0.00, 0.00, 6.30
58, 01.12.2019 9:30:26,10, 19.2,49, -0.3,89, 1017.0, 970.2, 0.7, 1.0, SE, -1.9, -0.3, 0.00, 0.00, 0.00, 0.00, 6.30
59, 01.12.2019 9:40:26,10, 19.2,49, 0.0,88, 1016.8, 970.0, 1.0, 2.0, S, -1.8, 0.0, 0.00, 0.00, 0.00, 0.00, 6.30
60, 01.12.2019 9:50:26,10, 19.3,49, 0.3,86, 1016.8, 970.0, 1.7, 2.0, E, -1.8, 0.3, 0.00, 0.00, 0.00, 0.00, 6.30
61, 01.12.2019 10:00:26,10, 19.3,49, 0.5,85, 1016.9, 970.1, 0.0, 1.4, E, -1.7, 0.5, 0.00, 0.00, 0.00, 0.00, 6.30
62, 01.12.2019 10:10:26,10, 19.3,49, 0.9,85, 1016.9, 970.1, 0.0, 0.0, SE, -1.3, 0.9, 0.00, 0.00, 0.00, 0.00, 6.30
63, 01.12.2019 10:20:26,10, 19.3,49, 1.1,83, 1016.7, 969.9, 0.0, 0.0, SE, -1.5, 1.1, 0.00, 0.00, 0.00, 0.00, 6.30
64, 01.12.2019 10:30:26,10, 19.4,50, 1.3,82, 1016.5, 969.7, 0.0, 0.0, SE, -1.4, 1.3, 0.00, 0.00, 0.00, 0.00, 6.30
65, 01.12.2019 10:40:26,10, 19.4,50, 1.5,82, 1016.4, 969.6, 0.0, 0.0, E, -1.2, 1.5, 0.00, 0.00, 0.00, 0.00, 6.30
66, 01.12.2019 10:50:26,10, 19.4,50, 1.7,82, 1016.3, 969.5, 0.3, 1.0, S, -1.0, 1.7, 0.00, 0.00, 0.00, 0.00, 6.30
67, 01.12.2019 11:00:26,10, 19.4,51, 2.0,82, 1016.3, 969.5, 0.0, 0.0, S, -0.7, 2.0, 0.00, 0.00, 0.00, 0.00, 6.30
68, 01.12.2019 11:10:26,10, 19.4,50, 2.2,81, 1016.1, 969.3, 0.3, 1.4, E, -0.7, 2.2, 0.00, 0.00, 0.00, 0.00, 6.30
69, 01.12.2019 11:20:26,10, 19.4,51, 2.4,75, 1016.1, 969.3, 1.7, 2.7, E, -1.6, 2.4, 0.00, 0.00, 0.00, 0.00, 6.30
70, 01.12.2019 11:30:26,10, 19.4,52, 2.8,72, 1015.9, 969.1, 0.7, 1.7, SE, -1.7, 2.8, 0.00, 0.00, 0.00, 0.00, 6.30
71, 01.12.2019 11:40:26,10, 19.5,53, 3.1,69, 1015.8, 969.0, 0.0, 0.7, SE, -2.0, 3.1, 0.00, 0.00, 0.00, 0.00, 6.30
72, 01.12.2019 11:50:26,10, 19.5,54, 3.2,66, 1015.6, 968.8, 0.0, 0.0, E, -2.5, 3.2, 0.00, 0.00, 0.00, 0.00, 6.30
73, 01.12.2019 12:00:26,10, 19.5,55, 3.2,61, 1015.8, 969.0, 1.0, 1.7, E, -3.6, 3.2, 0.00, 0.00, 0.00, 0.00, 6.30
74, 01.12.2019 12:10:26,10, 19.6,56, 3.2,60, 1015.8, 969.0, 1.7, 3.4, E, -3.8, 3.2, 0.00, 0.00, 0.00, 0.00, 6.30
75, 01.12.2019 12:20:26,10, 19.6,56, 3.3,62, 1015.8, 969.0, 0.3, 1.4, E, -3.3, 3.3, 0.00, 0.00, 0.00, 0.00, 6.30
76, 01.12.2019 12:30:26,10, 19.6,56, 3.7,59, 1015.6, 968.8, 0.7, 1.7, SE, -3.6, 3.7, 0.00, 0.00, 0.00, 0.00, 6.30
77, 01.12.2019 12:40:26,10, 19.7,56, 4.0,58, 1015.5, 968.7, 1.0, 2.0, E, -3.5, 4.0, 0.00, 0.00, 0.00, 0.00, 6.30
78, 01.12.2019 12:50:26,10, 19.7,56, 4.2,57, 1015.4, 968.6, 0.7, 2.0, SE, -3.6, 4.2, 0.00, 0.00, 0.00, 0.00, 6.30
79, 01.12.2019 13:00:26,10, 19.7,56, 4.2,56, 1015.4, 968.6, 0.7, 1.7, E, -3.8, 4.2, 0.00, 0.00, 0.00, 0.00, 6.30
80, 01.12.2019 13:10:26,10, 19.7,56, 4.1,54, 1015.3, 968.5, 2.0, 3.1, E, -4.4, 2.7, 0.00, 0.00, 0.00, 0.00, 6.30
81, 01.12.2019 13:20:26,10, 19.8,55, 4.1,55, 1015.2, 968.4, 1.4, 1.7, E, -4.1, 4.1, 0.00, 0.00, 0.00, 0.00, 6.30
82, 01.12.2019 13:30:26,10, 19.8,55, 3.9,54, 1015.3, 968.5, 1.7, 3.4, S, -4.6, 3.9, 0.00, 0.00, 0.00, 0.00, 6.30
83, 01.12.2019 13:40:26,10, 19.8,55, 3.6,53, 1015.2, 968.4, 2.4, 3.7, S, -5.1, 1.0, 0.00, 0.00, 0.00, 0.00, 6.30
84, 01.12.2019 13:50:26,10, 19.8,55, 3.5,53, 1015.1, 968.3, 1.7, 2.7, S, -5.2, 3.5, 0.00, 0.00, 0.00, 0.00, 6.30
85, 01.12.2019 14:00:26,10, 19.8,55, 3.5,51, 1015.1, 968.3, 1.7, 3.1, SE, -5.7, 3.5, 0.00, 0.00, 0.00, 0.00, 6.30
86, 01.12.2019 14:10:26,10, 19.8,55, 3.3,50, 1015.0, 968.2, 1.7, 3.1, E, -6.1, 3.3, 0.00, 0.00, 0.00, 0.00, 6.30
87, 01.12.2019 14:20:26,10, 19.8,55, 3.2,51, 1015.3, 968.5, 0.0, 0.0, S, -6.0, 3.2, 0.00, 0.00, 0.00, 0.00, 6.30
88, 01.12.2019 14:30:26,10, 19.8,55, 2.9,51, 1015.3, 968.5, 1.4, 2.0, S, -6.2, 2.9, 0.00, 0.00, 0.00, 0.00, 6.30
89, 01.12.2019 14:40:26,10, 19.8,54, 2.6,51, 1015.0, 968.2, 0.3, 1.0, S, -6.5, 2.6, 0.00, 0.00, 0.00, 0.00, 6.30
90, 01.12.2019 14:50:26,10, 19.8,54, 2.2,51, 1015.1, 968.3, 0.3, 1.4, SE, -6.9, 2.2, 0.00, 0.00, 0.00, 0.00, 6.30
91, 01.12.2019 15:00:26,10, 19.8,54, 1.9,51, 1015.1, 968.3, 0.3, 0.7, SE, -7.2, 1.9, 0.00, 0.00, 0.00, 0.00, 6.30
92, 01.12.2019 15:10:26,10, 19.7,55, 1.6,52, 1015.1, 968.3, 0.0, 1.0, SE, -7.2, 1.6, 0.00, 0.00, 0.00, 0.00, 6.30
93, 01.12.2019 15:20:26,10, 19.7,55, 1.4,52, 1014.8, 968.0, 0.3, 1.0, SE, -7.4, 1.4, 0.00, 0.00, 0.00, 0.00, 6.30
94, 01.12.2019 15:30:26,10, 19.7,53, 1.2,52, 1014.7, 967.9, 1.0, 2.4, E, -7.6, 1.2, 0.00, 0.00, 0.00, 0.00, 6.30
95, 01.12.2019 15:40:26,10, 19.5,50, 1.1,53, 1014.6, 967.8, 1.7, 3.1, NE, -7.4, 1.1, 0.00, 0.00, 0.00, 0.00, 6.30
96, 01.12.2019 15:50:26,10, 19.5,51, 1.0,53, 1014.5, 967.7, 1.4, 3.1, NE, -7.5, 1.0, 0.00, 0.00, 0.00, 0.00, 6.30
97, 01.12.2019 16:00:26,10, 19.5,51, 1.0,53, 1014.4, 967.6, 1.4, 3.1, N, -7.5, 1.0, 0.00, 0.00, 0.00, 0.00, 6.30
98, 01.12.2019 16:10:26,10, 19.5,51, 0.9,54, 1014.3, 967.5, 0.3, 2.4, N, -7.4, 0.9, 0.00, 0.00, 0.00, 0.00, 6.30
99, 01.12.2019 16:20:26,10, 19.5,52, 0.8,55, 1014.0, 967.2, 1.4, 3.1, N, -7.2, 0.8, 0.00, 0.00, 0.00, 0.00, 6.30
100, 01.12.2019 16:30:26,10, 19.5,52, 0.8,56, 1014.1, 967.3, 1.4, 2.0, N, -7.0, 0.8, 0.00, 0.00, 0.00, 0.00, 6.30
101, 01.12.2019 16:40:26,10, 19.5,52, 0.7,56, 1014.1, 967.3, 0.7, 1.7, E, -7.1, 0.7, 0.00, 0.00, 0.00, 0.00, 6.30
102, 01.12.2019 16:50:26,10, 19.5,53, 0.5,57, 1014.0, 967.2, 0.7, 1.7, E, -7.0, 0.5, 0.00, 0.00, 0.00, 0.00, 6.30
103, 01.12.2019 17:00:26,10, 19.5,53, 0.3,58, 1014.2, 967.4, 0.3, 1.4, E, -7.0, 0.3, 0.00, 0.00, 0.00, 0.00, 6.30
104, 01.12.2019 17:10:26,10, 19.5,53, 0.1,59, 1014.2, 967.4, 0.3, 1.0, E, -7.0, 0.1, 0.00, 0.00, 0.00, 0.00, 6.30
105, 01.12.2019 17:20:26,10, 19.5,53, -0.2,59, 1014.3, 967.5, 0.0, 0.3, E, -7.2, -0.2, 0.00, 0.00, 0.00, 0.00, 6.30
106, 01.12.2019 17:30:26,10, 19.4,53, -0.6,60, 1014.3, 967.5, 0.0, 0.0, E, -7.4, -0.6, 0.00, 0.00, 0.00, 0.00, 6.30
107, 01.12.2019 17:40:26,10, 19.4,54, -1.0,61, 1014.3, 967.5, 0.0, 0.0, E, -7.6, -1.0, 0.00, 0.00, 0.00, 0.00, 6.30
108, 01.12.2019 17:50:26,10, 19.4,54, -1.0,62, 1014.1, 967.3, 0.7, 1.0, SE, -7.4, -1.0, 0.00, 0.00, 0.00, 0.00, 6.30
109, 01.12.2019 18:00:26,10, 19.4,54, -1.1,63, 1014.3, 967.5, 0.0, 0.0, SE, -7.2, -1.1, 0.00, 0.00, 0.00, 0.00, 6.30
110, 01.12.2019 18:10:26,10, 19.4,54, -1.2,63, 1014.1, 967.3, 0.0, 0.3, SE, -7.3, -1.2, 0.00, 0.00, 0.00, 0.00, 6.30
111, 01.12.2019 18:20:26,10, 19.4,55, -1.3,64, 1013.9, 967.1, 0.0, 0.3, SE, -7.2, -1.3, 0.00, 0.00, 0.00, 0.00, 6.30
112, 01.12.2019 18:30:26,10, 19.3,55, -1.3,64, 1013.9, 967.1, 0.0, 0.0, SE, -7.2, -1.3, 0.00, 0.00, 0.00, 0.00, 6.30
113, 01.12.2019 18:40:26,10, 19.3,55, -1.3,65, 1013.8, 967.0, 0.0, 0.3, SE, -7.0, -1.3, 0.00, 0.00, 0.00, 0.00, 6.30
114, 01.12.2019 18:50:26,10, 19.3,55, -1.2,66, 1013.7, 966.9, 0.0, 0.0, SE, -6.7, -1.2, 0.00, 0.00, 0.00, 0.00, 6.30
115, 01.12.2019 19:00:26,10, 19.3,55, -1.1,66, 1013.8, 967.0, 0.0, 0.0, SE, -6.6, -1.1, 0.00, 0.00, 0.00, 0.00, 6.30
116, 01.12.2019 19:10:26,10, 19.3,55, -1.0,67, 1013.6, 966.8, 0.0, 0.0, SE, -6.4, -1.0, 0.00, 0.00, 0.00, 0.00, 6.30
117, 01.12.2019 19:20:26,10, 19.3,54, -1.0,67, 1013.7, 966.9, 0.0, 0.7, SE, -6.4, -1.0, 0.00, 0.00, 0.00, 0.00, 6.30
118, 01.12.2019 19:30:26,10, 19.3,54, -0.9,68, 1013.3, 966.5, 0.0, 0.0, SE, -6.1, -0.9, 0.00, 0.00, 0.00, 0.00, 6.30
119, 01.12.2019 19:40:26,10, 19.3,54, -0.8,68, 1013.1, 966.3, 0.0, 1.0, E, -6.0, -0.8, 0.00, 0.00, 0.00, 0.00, 6.30
120, 01.12.2019 19:50:26,10, 19.3,54, 0.0,65, 1013.3, 966.5, 0.7, 1.4, E, -5.8, 0.0, 0.00, 0.00, 0.00, 0.00, 6.30
121, 01.12.2019 20:00:26,10, 19.3,54, 0.4,64, 1013.2, 966.4, 0.7, 1.4, S, -5.6, 0.4, 0.00, 0.00, 0.00, 0.00, 6.30
122, 01.12.2019 20:10:26,10, 19.3,54, 0.6,62, 1013.1, 966.3, 1.0, 1.7, S, -5.8, 0.6, 0.00, 0.00, 0.00, 0.00, 6.30
123, 01.12.2019 20:20:26,10, 19.3,54, 0.7,61, 1013.0, 966.2, 1.7, 2.7, E, -6.0, 0.7, 0.00, 0.00, 0.00, 0.00, 6.30
124, 01.12.2019 20:30:26,10, 19.3,54, 0.8,59, 1012.9, 966.1, 0.7, 1.4, E, -6.3, 0.8, 0.00, 0.00, 0.00, 0.00, 6.30
125, 01.12.2019 20:40:26,10, 19.3,54, 0.8,58, 1012.8, 966.0, 1.7, 3.1, E, -6.5, 0.8, 0.00, 0.00, 0.00, 0.00, 6.30
126, 01.12.2019 20:50:26,10, 19.4,54, 0.8,58, 1013.1, 966.3, 0.7, 1.7, E, -6.5, 0.8, 0.00, 0.00, 0.00, 0.00, 6.30
127, 01.12.2019 21:00:26,10, 19.4,54, 0.8,58, 1013.0, 966.2, 0.7, 2.0, E, -6.5, 0.8, 0.00, 0.00, 0.00, 0.00, 6.30
128, 01.12.2019 21:10:26,10, 19.4,54, 0.9,57, 1012.7, 965.9, 0.3, 1.7, E, -6.7, 0.9, 0.00, 0.00, 0.00, 0.00, 6.30
129, 01.12.2019 21:20:26,10, 19.4,54, 0.8,57, 1012.5, 965.7, 1.4, 3.1, SE, -6.8, 0.8, 0.00, 0.00, 0.00, 0.00, 6.30
130, 01.12.2019 21:30:26,10, 19.5,54, 0.8,57, 1012.5, 965.7, 1.0, 2.0, NE, -6.8, 0.8, 0.00, 0.00, 0.00, 0.00, 6.30
131, 01.12.2019 21:40:26,10, 19.5,54, 0.7,57, 1012.4, 965.6, 1.0, 2.7, E, -6.8, 0.7, 0.00, 0.00, 0.00, 0.00, 6.30
132, 01.12.2019 21:50:26,10, 19.5,54, 0.7,57, 1012.6, 965.8, 1.4, 2.0, E, -6.8, 0.7, 0.00, 0.00, 0.00, 0.00, 6.30
133, 01.12.2019 22:00:26,10, 19.6,54, 0.6,57, 1012.5, 965.7, 0.7, 1.4, E, -6.9, 0.6, 0.00, 0.00, 0.00, 0.00, 6.30
134, 01.12.2019 22:10:26,10, 19.6,54, 0.5,57, 1012.4, 965.6, 0.7, 1.7, E, -7.0, 0.5, 0.00, 0.00, 0.00, 0.00, 6.30
135, 01.12.2019 22:20:26,10, 19.6,54, 0.5,58, 1012.4, 965.6, 2.0, 3.1, S, -6.8, -1.1, 0.00, 0.00, 0.00, 0.00, 6.30
136, 01.12.2019 22:30:26,10, 19.6,54, 0.6,58, 1012.2, 965.4, 0.7, 2.0, S, -6.7, 0.6, 0.00, 0.00, 0.00, 0.00, 6.30
137, 01.12.2019 22:40:26,10, 19.6,53, 0.6,58, 1012.0, 965.2, 1.7, 3.4, SE, -6.7, 0.6, 0.00, 0.00, 0.00, 0.00, 6.30
138, 01.12.2019 22:50:26,10, 19.7,53, 0.6,58, 1012.0, 965.2, 1.4, 2.4, SE, -6.7, 0.6, 0.00, 0.00, 0.00, 0.00, 6.30
139, 01.12.2019 23:00:26,10, 19.7,53, 0.5,58, 1011.8, 965.0, 1.7, 3.1, E, -6.8, 0.5, 0.00, 0.00, 0.00, 0.00, 6.30
140, 01.12.2019 23:10:26,10, 19.7,53, 0.5,58, 1011.8, 965.0, 0.0, 1.0, W, -6.8, 0.5, 0.00, 0.00, 0.00, 0.00, 6.30
141, 01.12.2019 23:20:26,10, 19.7,53, 0.5,58, 1011.8, 965.0, 1.0, 1.7, SE, -6.8, 0.5, 0.00, 0.00, 0.00, 0.00, 6.30
142, 01.12.2019 23:30:26,10, 19.7,53, 0.4,59, 1011.5, 964.7, 1.0, 2.4, E, -6.7, 0.4, 0.00, 0.00, 0.00, 0.00, 6.30
143, 01.12.2019 23:40:26,10, 19.7,52, 0.4,59, 1011.5, 964.7, 1.4, 2.4, NE, -6.7, 0.4, 0.00, 0.00, 0.00, 0.00, 6.30
144, 01.12.2019 23:50:26,10, 19.6,52, 0.4,59, 1011.3, 964.5, 1.4, 2.4, SE, -6.7, 0.4, 0.00, 0.00, 0.00, 0.00, 6.30
145, 02.12.2019 0:00:26,10, 19.6,52, 0.4,59, 1011.2, 964.4, 2.0, 4.4, E, -6.7, -1.2, 0.00, 0.00, 0.00, 0.00, 6.30
146, 02.12.2019 0:10:26,10, 19.6,52, 0.5,58, 1011.0, 964.2, 2.0, 3.1, E, -6.8, -1.1, 0.00, 0.00, 0.00, 0.00, 6.30
147, 02.12.2019 0:20:26,10, 19.6,52, 0.6,59, 1010.9, 964.1, 1.0, 2.4, SE, -6.5, 0.6, 0.00, 0.00, 0.00, 0.00, 6.30
148, 02.12.2019 0:30:26,10, 19.6,52, 0.6,58, 1010.9, 964.1, 2.0, 4.1, E, -6.7, -1.0, 0.00, 0.00, 0.00, 0.00, 6.30
149, 02.12.2019 0:40:26,10, 19.6,52, 0.7,58, 1011.0, 964.2, 1.7, 3.1, N, -6.6, 0.7, 0.00, 0.00, 0.00, 0.00, 6.30
