1219,01.08.2012 00:00:00,10,54,"22,4",81,"14,6","974,1",1,"1,7",E,"1020,4","11,4","14,6",0,0,"25,8","25,8","25,8",1,2
1220,01.08.2012 00:10:00,10,54,"22,4",81,"14,5","974,1","0,7","1,4",SSE,"1020,4","11,3","14,5",0,0,"25,8","25,8","25,8",1,1
1221,01.08.2012 00:20:00,10,54,"22,3",81,"14,2",974,"0,7","1,4",SE,"1020,3",11,"14,2",0,0,"25,8","25,8","25,8",1,1
1222,01.08.2012 00:30:00,10,54,"22,3",82,14,"974,1","0,7",2,SE,"1020,4",11,14,0,0,"25,8","25,8","25,8",1,2
1223,01.08.2012 00:40:00,10,54,"22,2",82,"13,9","974,1","0,3","0,7",E,"1020,4","10,9","13,9",0,0,"25,8","25,8","25,8",1,1
1224,01.08.2012 00:50:00,10,54,"22,2",82,"13,8",974,"0,3","0,7",SE,"1020,3","10,8","13,8",0,0,"25,8","25,8","25,8",1,1
1225,01.08.2012 01:00:00,10,54,"22,2",82,"13,6","974,1","0,7","1,4",E,"1020,4","10,6","13,6",0,0,"25,8","25,8","25,8",1,1
1226,01.08.2012 01:10:00,10,54,"22,1",83,"13,5","974,1",1,"1,7",E,"1020,4","10,7","13,5",0,0,"25,8","25,8","25,8",1,2
1227,01.08.2012 01:20:00,10,54,"22,1",84,"13,4","974,3","0,7","1,7",NE,"1020,6","10,8","13,4",0,0,"25,8","25,8","25,8",1,2
1228,01.08.2012 01:30:00,10,54,22,84,"13,3","974,3",1,2,S,"1020,6","10,7","13,3",0,0,"25,8","25,8","25,8",1,2
1229,01.08.2012 01:40:00,10,54,22,84,"13,1","974,1","0,7",1,SE,"1020,4","10,5","13,1",0,0,"25,8","25,8","25,8",1,1
1230,01.08.2012 01:50:00,10,54,22,84,13,"974,1","0,3",1,SE,"1020,4","10,4",13,0,0,"25,8","25,8","25,8",1,1
1231,01.08.2012 02:00:00,10,54,"21,9",85,"12,8","974,1",1,"1,7",E,"1020,4","10,4","12,8",0,0,"25,8","25,8","25,8",1,2
1232,01.08.2012 02:10:00,10,54,"21,9",85,"12,8","974,1","0,7",1,SE,"1020,4","10,4","12,8",0,0,"25,8","25,8","25,8",1,1
1233,01.08.2012 02:20:00,10,54,"21,9",85,"12,6","974,1","0,3",1,E,"1020,4","10,2","12,6",0,0,"25,8","25,8","25,8",1,1
1234,01.08.2012 02:30:00,10,54,"21,8",85,"12,5",974,"0,3","0,7",S,"1020,3","10,1","12,5",0,0,"25,8","25,8","25,8",1,1
1235,01.08.2012 02:40:00,10,54,"21,8",85,"12,4","973,9","0,3","1,4",SEE,"1020,2",10,"12,4",0,0,"25,8","25,8","25,8",1,1
1236,01.08.2012 02:50:00,10,54,"21,7",85,"12,3","973,9",1,"1,7",SE,"1020,2","9,9","12,3",0,0,"25,8","25,8","25,8",1,2
1237,01.08.2012 03:00:00,10,54,"21,7",85,"12,2",974,"0,7",1,E,"1020,3","9,8","12,2",0,0,"25,8","25,8","25,8",1,1
1238,01.08.2012 03:10:00,10,54,"21,6",85,"12,1","973,7","0,7","1,4",E,1020,"9,7","12,1",0,0,"25,8","25,8","25,8",1,1
1239,01.08.2012 03:20:00,10,54,"21,6",86,12,"973,8",1,2,E,"1020,1","9,7",12,0,0,"25,8","25,8","25,8",1,2
1240,01.08.2012 03:30:00,10,54,"21,6",86,"11,9","973,8",1,"1,7",E,"1020,1","9,6","11,9",0,0,"25,8","25,8","25,8",1,2
1241,01.08.2012 03:40:00,10,54,"21,6",86,"11,8",974,"0,7",1,E,"1020,3","9,5","11,8",0,0,"25,8","25,8","25,8",1,1
1242,01.08.2012 03:50:00,10,54,"21,5",87,"11,7","973,8","0,3",1,SE,"1020,1","9,6","11,7",0,0,"25,8","25,8","25,8",1,1
1243,01.08.2012 04:00:00,10,54,"21,5",87,"11,7","973,7","0,3","0,7",SE,1020,"9,6","11,7",0,0,"25,8","25,8","25,8",1,1
1244,01.08.2012 04:10:00,10,54,"21,5",87,"11,6","973,8","0,3","0,7",SE,"1020,1","9,5","11,6",0,0,"25,8","25,8","25,8",1,1
1245,01.08.2012 04:20:00,10,54,"21,4",87,"11,5","973,9",0,"0,7",E,"1020,2","9,4","11,5",0,0,"25,8","25,8","25,8",0,1
1246,01.08.2012 04:30:00,10,53,"21,4",87,"11,4","973,9","0,3",1,S,"1020,2","9,3","11,4",0,0,"25,8","25,8","25,8",1,1
1247,01.08.2012 04:40:00,10,53,"21,4",87,"11,2",974,"0,3",1,S,"1020,3","9,1","11,2",0,0,"25,8","25,8","25,8",1,1
1248,01.08.2012 04:50:00,10,53,"21,3",87,"11,1","973,9","0,3","1,4",SE,"1020,2",9,"11,1",0,0,"25,8","25,8","25,8",1,1
1249,01.08.2012 05:00:00,10,53,"21,3",87,11,974,"0,3",1,SE,"1020,3","8,9",11,0,0,"25,8","25,8","25,8",1,1
1250,01.08.2012 05:10:00,10,53,"21,2",87,11,"974,1",1,"1,7",SE,"1020,4","8,9",11,0,0,"25,8","25,8","25,8",1,2
1251,01.08.2012 05:20:00,10,53,"21,2",88,11,974,"0,3",1,SE,"1020,3","9,1",11,0,0,"25,8","25,8","25,8",1,1
1252,01.08.2012 05:30:00,10,53,"21,2",88,11,974,"0,3","0,7",SE,"1020,3","9,1",11,0,0,"25,8","25,8","25,8",1,1
1253,01.08.2012 05:40:00,10,53,"21,1",88,11,974,"0,3",1,SE,"1020,3","9,1",11,0,0,"25,8","25,8","25,8",1,1
1254,01.08.2012 05:50:00,10,53,"21,1",88,11,974,"0,7","1,7",SE,"1020,3","9,1",11,0,0,"25,8","25,8","25,8",1,2
1255,01.08.2012 06:00:00,10,53,"21,1",88,11,974,"0,7","1,4",SE,"1020,3","9,1",11,0,0,"25,8","25,8","25,8",1,1
1256,01.08.2012 06:10:00,10,53,"21,1",88,"11,1","974,1","0,7","1,4",E,"1020,4","9,2","11,1",0,0,"25,8","25,8","25,8",1,1
